Variable,Index,Run,Cycle,Iteration,Distance,SolutionIndex,SolutionID,Schedulability,Satisfaction,DeadlineMiss,Rank,CrowdingDistance
0.10,9,46,1000,2,3.626998e+02,3,3939,-3.628527e+02,0.0,0,0,1.2155755714187426
0.10,9,46,1000,2,3.626998e+02,4,3343,-3.626615e+02,-9.0,0,0,0.2909152330050886
0.10,9,46,1000,2,3.626998e+02,5,6590,-3.626595e+02,-14.0,0,0,0.2858314808311749
0.10,9,46,1000,2,3.626998e+02,6,4317,-3.626874e+02,-6.0,0,0,0.2510410335815309
0.10,9,46,1000,2,3.626998e+02,7,5016,-3.626598e+02,-12.0,0,0,0.23846687340980552
0.10,9,46,1000,2,3.626998e+02,8,8577,-3.627788e+02,-2.0,0,0,0.21352974432498417
0.10,9,46,1000,2,3.626998e+02,9,7738,-3.627303e+02,-4.0,0,0,0.20767771474499383
0.10,9,33,0,0,3.655342e+02,0,1,-3.651387e+02,-20.0,0,0,Infinity
0.10,9,33,1000,2,3.626977e+02,0,8892,-3.626592e+02,-18.0,0,0,Infinity
0.10,9,33,1000,2,3.626977e+02,1,7702,-3.679707e+02,3.0,9,0,Infinity
0.10,9,33,1000,2,3.626977e+02,2,8913,-3.628527e+02,0.0,0,0,1.2147360498221853
0.10,9,33,1000,2,3.626977e+02,3,7016,-3.626598e+02,-12.0,0,0,0.28612322949803864
0.10,9,33,1000,2,3.626977e+02,4,9099,-3.626593e+02,-15.0,0,0,0.28583158910750034
0.10,9,33,1000,2,3.626977e+02,5,3535,-3.626615e+02,-9.0,0,0,0.24107912421535888
0.10,9,33,1000,2,3.626977e+02,6,9237,-3.627833e+02,-2.0,0,0,0.21038948723524095
0.10,9,33,1000,2,3.626977e+02,7,9908,-3.627469e+02,-4.0,0,0,0.2084996361288037
0.10,9,33,1000,2,3.626977e+02,8,9098,-3.626875e+02,-6.0,0,0,0.15627656519428315
0.10,9,33,1000,2,3.626977e+02,9,9427,-3.626757e+02,-7.0,0,0,0.14775842123030908
0.10,9,4,0,0,3.655342e+02,0,1,-3.651387e+02,-20.0,0,0,Infinity
0.10,9,4,1000,2,3.626998e+02,0,7672,-3.679707e+02,3.0,9,0,Infinity
0.10,9,4,1000,2,3.626998e+02,1,7662,-3.626593e+02,-17.0,0,0,Infinity
0.10,9,4,1000,2,3.626998e+02,2,4579,-3.628527e+02,0.0,0,0,1.2223080282648142
0.10,9,4,1000,2,3.626998e+02,3,7880,-3.626605e+02,-12.0,0,0,0.2503543619988522
0.10,9,4,1000,2,3.626998e+02,4,4202,-3.626596e+02,-14.0,0,0,0.25022813312003567
0.10,9,4,1000,2,3.626998e+02,5,8147,-3.627520e+02,-4.0,0,0,0.2223863187561143
0.10,9,4,1000,2,3.626998e+02,6,5079,-3.628063e+02,-2.0,0,0,0.21896065625985278
