Variable,Index,Run,Total,Search,P1,P2,Ex,InitHeap,UsedHeap,CommitHeap,MaxHeap,MaxNonHeap
0.10,8,5, 1340.680000,550.611000,255.443000,517.032000,17.594000, 4096.000000,258.200000,3925.500000,18204.500000,13.200000
0.10,8,2, 1418.801000,599.319000,264.698000,526.254000,28.530000, 4096.000000,259.400000,3925.500000,18204.500000,13.200000
0.10,8,35, 1332.350000,544.396000,252.529000,512.008000,23.417000, 4096.000000,258.200000,3925.500000,18204.500000,13.200000
0.10,8,26, 1295.614000,530.883000,248.056000,501.713000,14.962000, 4096.000000,258.000000,3925.500000,18204.500000,13.200000
0.10,8,39, 1164.362000,401.360000,252.362000,498.314000,12.326000, 4096.000000,260.400000,3925.500000,18204.500000,13.200000
0.10,8,1, 1417.909000,585.405000,270.642000,543.566000,18.296000, 4096.000000,278.200000,3925.500000,18204.500000,13.400000
0.10,8,32, 1189.741000,427.608000,249.732000,490.296000,22.105000, 4096.000000,258.500000,3925.500000,18204.500000,13.100000
0.10,8,16, 1569.001000,578.408000,323.917000,647.344000,19.332000, 4096.000000,258.200000,3925.500000,18204.500000,13.200000
0.10,8,42, 1366.018000,558.014000,259.512000,523.699000,24.793000, 4096.000000,248.200000,3925.500000,18204.500000,13.400000
0.10,8,13, 1137.982000,420.669000,236.647000,466.685000,13.981000, 4096.000000,257.700000,3925.500000,18204.500000,13.100000
0.10,8,14, 1367.528000,574.726000,254.478000,516.410000,21.914000, 4096.000000,247.300000,3925.500000,18204.500000,13.400000
0.10,1,44, 2000.504000,917.758000,295.204000,521.841000,265.701000, 4096.000000,394.800000,3925.500000,18204.500000,13.200000
0.10,1,50, 2092.492000,1012.077000,303.746000,545.031000,231.638000, 4096.000000,391.600000,3925.500000,18204.500000,13.200000
0.10,1,10, 1655.028000,727.955000,266.490000,491.932000,168.651000, 4096.000000,392.600000,3925.500000,18204.500000,13.300000
0.10,1,22, 1899.580000,892.905000,303.471000,544.289000,158.915000, 4096.000000,393.000000,3925.500000,18204.500000,13.100000
0.10,1,31, 2124.282000,1056.008000,313.304000,563.124000,191.846000, 4096.000000,414.600000,3925.500000,18204.500000,12.900000
0.10,1,15, 1992.039000,969.378000,296.536000,533.610000,192.515000, 4096.000000,393.700000,3925.500000,18204.500000,13.300000
0.10,1,41, 1911.956000,907.506000,300.046000,540.447000,163.957000, 4096.000000,395.000000,3925.500000,18204.500000,13.100000
0.10,1,48, 2147.342000,1090.440000,302.656000,542.798000,211.448000, 4096.000000,394.300000,3925.500000,18204.500000,13.000000
0.10,1,12, 1932.726000,949.271000,291.812000,528.544000,163.099000, 4096.000000,394.300000,3925.500000,18204.500000,13.200000
0.10,1,6, 1990.676000,912.111000,306.973000,546.729000,224.863000, 4096.000000,393.900000,3925.500000,18204.500000,13.200000
0.10,1,49, 1970.059000,905.367000,302.003000,537.133000,225.556000, 4096.000000,392.900000,3925.500000,18204.500000,13.400000
0.10,1,27, 1757.363000,802.903000,275.468000,506.327000,172.665000, 4096.000000,403.800000,3925.500000,18204.500000,13.100000
0.10,1,47, 1655.902000,717.939000,271.048000,503.469000,163.446000, 4096.000000,395.000000,3925.500000,18204.500000,13.100000
0.10,1,45, 2171.938000,1088.264000,295.354000,529.659000,258.661000, 4096.000000,394.000000,3925.500000,18204.500000,13.200000
0.10,1,28, 1719.598000,792.407000,263.289000,482.304000,181.598000, 4096.000000,397.400000,3925.500000,18204.500000,13.200000
0.10,1,7, 1595.341000,740.814000,244.217000,449.740000,160.570000, 4096.000000,384.100000,3925.500000,18204.500000,13.100000
0.10,1,36, 2006.936000,996.203000,302.214000,544.522000,163.997000, 4096.000000,392.700000,3925.500000,18204.500000,13.100000
0.10,1,46, 2188.567000,991.088000,344.427000,619.631000,233.421000, 4096.000000,393.200000,3925.500000,18204.500000,13.200000
0.10,1,33, 2253.739000,1027.198000,345.774000,622.166000,258.601000, 4096.000000,393.000000,3925.500000,18204.500000,13.100000
0.10,1,4, 1535.229000,760.800000,221.998000,409.501000,142.930000, 4096.000000,392.800000,3925.500000,18204.500000,13.200000
0.10,1,24, 1841.801000,816.479000,289.701000,531.540000,204.081000, 4096.000000,394.800000,3925.500000,18204.500000,13.300000
0.10,1,11, 1646.680000,724.912000,268.781000,495.463000,157.524000, 4096.000000,392.800000,3925.500000,18204.500000,13.300000
0.10,1,30, 1904.149000,908.331000,296.227000,529.088000,170.503000, 4096.000000,384.800000,3925.500000,18204.500000,13.200000
0.10,1,19, 1748.212000,725.568000,280.652000,516.146000,225.846000, 4096.000000,415.100000,3925.500000,18204.500000,13.200000
0.10,1,40, 2013.741000,925.394000,311.389000,556.549000,220.409000, 4096.000000,390.900000,3925.500000,18204.500000,13.300000
0.10,1,43, 1910.885000,894.860000,293.100000,520.263000,202.662000, 4096.000000,395.000000,3925.500000,18204.500000,13.300000
0.10,1,23, 1742.578000,813.995000,281.216000,511.326000,136.041000, 4096.000000,435.700000,3925.500000,18204.500000,13.100000
0.10,1,25, 1973.118000,896.173000,316.305000,563.421000,197.219000, 4096.000000,392.700000,3925.500000,18204.500000,13.100000
0.10,1,21, 1893.212000,901.163000,295.539000,535.431000,161.079000, 4096.000000,393.000000,3925.500000,18204.500000,13.300000
0.10,1,34, 1988.813000,968.101000,298.838000,541.094000,180.780000, 4096.000000,392.600000,3925.500000,18204.500000,13.200000
0.10,1,8, 1687.351000,718.249000,263.723000,486.179000,219.200000, 4096.000000,391.100000,3925.500000,18204.500000,13.000000
0.10,1,29, 1888.997000,831.495000,284.341000,520.453000,252.708000, 4096.000000,394.300000,3925.500000,18204.500000,13.200000
0.10,1,20, 1629.383000,738.987000,275.986000,508.102000,106.308000, 4096.000000,383.400000,3925.500000,18204.500000,13.300000
0.10,1,3, 1873.856000,923.635000,293.055000,532.302000,124.864000, 4096.000000,395.100000,3925.500000,18204.500000,13.200000
0.10,1,9, 1611.157000,738.698000,262.253000,481.905000,128.301000, 4096.000000,390.100000,3925.500000,18204.500000,13.400000
0.10,1,37, 2001.092000,901.442000,310.298000,552.171000,237.181000, 4096.000000,389.900000,3925.500000,18204.500000,13.200000
0.10,1,38, 1906.005000,915.058000,292.507000,526.635000,171.805000, 4096.000000,414.600000,3925.500000,18204.500000,13.000000
0.10,1,17, 1894.501000,930.916000,297.759000,541.694000,124.132000, 4096.000000,393.900000,3925.500000,18204.500000,13.100000
0.10,1,18, 1602.502000,735.568000,260.157000,479.549000,127.228000, 4096.000000,391.300000,3925.500000,18204.500000,13.200000
0.10,1,5, 1948.878000,905.531000,307.503000,553.450000,182.394000, 4096.000000,393.900000,3925.500000,18204.500000,13.300000
0.10,1,2, 1901.498000,912.676000,294.181000,527.054000,167.587000, 4096.000000,394.400000,3925.500000,18204.500000,13.200000
0.10,1,35, 2068.395000,1016.681000,302.148000,544.044000,205.522000, 4096.000000,392.000000,3925.500000,18204.500000,13.100000
0.10,1,26, 1912.759000,889.818000,296.696000,525.537000,200.708000, 4096.000000,393.500000,3925.500000,18204.500000,13.000000
0.10,1,39, 1962.339000,945.712000,296.126000,536.340000,184.161000, 4096.000000,393.900000,3925.500000,18204.500000,13.500000
0.10,1,1, 1918.881000,931.882000,295.713000,533.666000,157.620000, 4096.000000,384.200000,3925.500000,18204.500000,13.100000
0.10,1,32, 2012.047000,985.436000,298.721000,536.844000,191.046000, 4096.000000,393.400000,3925.500000,18204.500000,13.200000
0.10,1,16, 1907.675000,918.526000,301.115000,542.510000,145.524000, 4096.000000,393.200000,3925.500000,18204.500000,13.100000
0.10,1,42, 1919.529000,932.019000,301.889000,547.352000,138.269000, 4096.000000,392.500000,3925.500000,18204.500000,13.200000
0.10,1,13, 1941.366000,913.988000,302.302000,542.601000,182.475000, 4096.000000,394.800000,3925.500000,18204.500000,13.300000
0.10,1,14, 1682.792000,715.373000,280.701000,515.777000,170.941000, 4096.000000,392.800000,3925.500000,18204.500000,13.000000
