Variable,Index,Run,Total,Search,P1,P2,Ex,InitHeap,UsedHeap,CommitHeap,MaxHeap,MaxNonHeap
4000,9,26, 3805.822000,1751.068000,594.192000,1089.897000,370.665000, 4096.000000,641.200000,3925.500000,18204.500000,13.200000
4000,9,39, 3232.745000,1333.481000,521.388000,960.633000,417.243000, 4096.000000,643.000000,3925.500000,18204.500000,13.100000
4000,9,1, 4117.994000,1806.701000,662.228000,1150.079000,498.986000, 4096.000000,663.700000,3925.500000,18204.500000,13.100000
4000,9,32, 3810.731000,1657.775000,584.204000,1071.656000,497.096000, 4096.000000,642.300000,3925.500000,18204.500000,13.200000
4000,9,16, 3295.018000,1348.335000,514.656000,943.956000,488.071000, 4096.000000,642.000000,3925.500000,18204.500000,13.100000
4000,9,42, 3751.300000,1615.859000,585.140000,1071.214000,479.087000, 4096.000000,642.300000,3925.500000,18204.500000,13.300000
4000,9,13, 3339.703000,1525.566000,502.343000,906.545000,405.249000, 4096.000000,670.200000,3925.500000,18204.500000,13.400000
4000,9,14, 3155.004000,1353.724000,487.218000,894.786000,419.276000, 4096.000000,643.000000,3925.500000,18204.500000,13.100000
4000,8,44, 4058.515000,2057.009000,650.692000,1174.790000,176.024000, 4096.000000,721.700000,3925.500000,18204.500000,13.300000
4000,8,50, 3403.760000,1755.086000,540.830000,965.451000,142.393000, 4096.000000,740.100000,3925.500000,18204.500000,13.300000
4000,8,10, 4112.521000,2040.227000,691.336000,1214.175000,166.783000, 4096.000000,733.600000,3925.500000,18204.500000,13.100000
4000,8,22, 3868.443000,1851.142000,640.112000,1165.233000,211.956000, 4096.000000,732.800000,3925.500000,18204.500000,13.200000
4000,8,31, 4084.379000,1923.623000,633.862000,1155.845000,371.049000, 4096.000000,723.300000,3925.500000,18204.500000,13.200000
4000,8,15, 3945.716000,1877.204000,633.800000,1151.363000,283.349000, 4096.000000,721.200000,3925.500000,18204.500000,13.200000
4000,8,41, 4167.654000,2065.725000,653.329000,1184.259000,264.341000, 4096.000000,742.400000,3925.500000,18204.500000,13.000000
4000,8,48, 3569.908000,1601.790000,585.716000,1063.682000,318.720000, 4096.000000,722.400000,3925.500000,18204.500000,13.200000
4000,8,12, 3868.976000,1863.354000,628.124000,1138.694000,238.804000, 4096.000000,729.700000,3925.500000,18204.500000,13.200000
4000,8,6, 3889.483000,1898.101000,634.118000,1147.212000,210.052000, 4096.000000,731.300000,3925.500000,18204.500000,13.300000
4000,8,49, 3501.040000,1562.353000,615.389000,1118.267000,205.031000, 4096.000000,732.200000,3925.500000,18204.500000,13.100000
4000,8,27, 4119.699000,1910.760000,657.307000,1201.732000,349.900000, 4096.000000,722.900000,3925.500000,18204.500000,13.300000
4000,8,47, 4193.909000,2092.390000,697.547000,1222.827000,181.145000, 4096.000000,732.700000,3925.500000,18204.500000,13.200000
4000,8,45, 4367.162000,2224.343000,652.801000,1214.479000,275.539000, 4096.000000,732.000000,3925.500000,18204.500000,13.200000
4000,8,28, 4332.379000,2214.808000,662.920000,1180.237000,274.414000, 4096.000000,775.400000,3925.500000,18204.500000,13.300000
4000,8,7, 3899.891000,1858.230000,636.997000,1159.190000,245.474000, 4096.000000,731.500000,3925.500000,18204.500000,13.200000
4000,8,36, 3731.121000,1815.595000,639.310000,1161.772000,114.444000, 4096.000000,732.200000,3925.500000,18204.500000,13.200000
4000,8,46, 4200.038000,2089.470000,648.252000,1178.273000,284.043000, 4096.000000,721.300000,3925.500000,18204.500000,13.200000
4000,8,33, 4098.735000,1900.412000,654.031000,1191.225000,353.067000, 4096.000000,722.400000,3925.500000,18204.500000,13.200000
4000,8,4, 3878.612000,1845.889000,643.406000,1167.942000,221.375000, 4096.000000,721.500000,3925.500000,18204.500000,13.100000
4000,8,24, 3780.855000,1828.874000,634.301000,1144.144000,173.536000, 4096.000000,732.200000,3925.500000,18204.500000,13.400000
4000,8,11, 4060.381000,1881.393000,651.549000,1185.014000,342.425000, 4096.000000,721.500000,3925.500000,18204.500000,13.000000
4000,8,30, 3889.132000,1852.088000,653.809000,1187.729000,195.506000, 4096.000000,743.500000,3925.500000,18204.500000,13.100000
4000,8,19, 3483.738000,1659.005000,531.367000,967.737000,325.629000, 4096.000000,722.600000,3925.500000,18204.500000,13.300000
4000,8,40, 3311.931000,1586.244000,541.234000,977.695000,206.758000, 4096.000000,722.600000,3925.500000,18204.500000,13.200000
4000,8,43, 4454.351000,2137.822000,651.210000,1185.741000,479.578000, 4096.000000,721.400000,3925.500000,18204.500000,13.100000
4000,8,23, 4113.247000,1893.627000,635.489000,1160.293000,423.838000, 4096.000000,722.200000,3925.500000,18204.500000,13.200000
4000,8,25, 3945.831000,1869.487000,641.282000,1169.127000,265.935000, 4096.000000,723.300000,3925.500000,18204.500000,13.100000
4000,8,21, 3951.979000,1903.492000,638.799000,1163.328000,246.360000, 4096.000000,722.400000,3925.500000,18204.500000,13.200000
4000,8,34, 3945.527000,1845.565000,660.467000,1205.427000,234.068000, 4096.000000,743.100000,3925.500000,18204.500000,13.100000
4000,8,8, 3806.564000,1823.727000,648.291000,1170.955000,163.591000, 4096.000000,732.700000,3925.500000,18204.500000,13.200000
4000,8,29, 3907.528000,1869.474000,653.778000,1188.734000,195.542000, 4096.000000,732.300000,3925.500000,18204.500000,13.200000
4000,8,20, 3339.041000,1574.334000,542.705000,981.800000,240.202000, 4096.000000,731.100000,3925.500000,18204.500000,13.100000
