TestID,Approach,Subject,Run,GD,GDP,HV,GS,CI,UNFR,SP,CS,CSunique
1,OPAM,CCS,1,0.098582,0.098321,0.763929,1.002924,0.022727,0.250000,0.175238,0.543210,0.250000
1,OPAM,CCS,2,0.099602,0.099581,0.770029,1.104797,0.028986,0.375000,0.088860,0.679012,0.375000
1,OPAM,CCS,3,0.080985,0.080936,0.691755,0.738201,0.022727,0.250000,0.147263,0.580247,0.250000
1,OPAM,CCS,4,0.090313,0.090313,0.807795,0.408696,0.006098,0.125000,0.108501,0.481481,0.125000
1,OPAM,CCS,5,0.100395,0.100252,0.767763,0.713779,0.018519,0.250000,0.120358,0.580247,0.250000
1,OPAM,CCS,6,0.109479,0.109479,0.744994,0.457475,0.027778,0.250000,0.112755,0.580247,0.250000
1,OPAM,CCS,7,0.100079,0.099765,0.719257,0.855815,0.011628,0.125000,0.097705,0.481481,0.125000
1,OPAM,CCS,8,0.107606,0.107606,0.632018,1.114268,0.000000,0.000000,0.122414,0.000000,0.000000
1,OPAM,CCS,9,0.112582,0.112582,0.638797,0.997502,0.000000,0.000000,0.218167,0.000000,0.000000
1,OPAM,CCS,10,0.048693,0.048119,0.750576,0.348426,0.017857,0.125000,0.103391,0.567901,0.125000
1,OPAM,CCS,11,0.040800,0.039182,0.819851,0.948611,0.000000,0.000000,0.105510,0.000000,0.000000
1,OPAM,CCS,12,0.102845,0.102759,0.700683,0.383273,0.006098,0.125000,0.117768,0.481481,0.125000
1,OPAM,CCS,13,0.100923,0.100822,0.722500,0.842821,0.006098,0.125000,0.121738,0.481481,0.125000
1,OPAM,CCS,14,0.100341,0.100096,0.721852,0.999150,0.006098,0.125000,0.063626,0.481481,0.125000
1,OPAM,CCS,15,0.099421,0.099173,0.762855,1.015913,0.000000,0.000000,0.080023,0.000000,0.000000
1,OPAM,CCS,16,0.092920,0.092830,0.742751,0.588603,0.033333,0.125000,0.145044,0.481481,0.125000
1,OPAM,CCS,17,0.087974,0.087869,0.749898,0.506989,0.006098,0.125000,0.120413,0.012346,0.125000
1,OPAM,CCS,18,0.103671,0.103644,0.624944,0.735643,0.012048,0.125000,0.087711,0.580247,0.125000
1,OPAM,CCS,19,0.099238,0.099073,0.746003,0.686478,0.006098,0.125000,0.088292,0.481481,0.125000
1,OPAM,CCS,20,0.104753,0.104753,0.744679,0.489123,0.027778,0.250000,0.138119,0.580247,0.250000
1,OPAM,CCS,21,0.099016,0.098828,0.707752,0.549071,0.013889,0.250000,0.090564,0.135802,0.250000
1,OPAM,CCS,22,0.079823,0.079204,0.760100,0.511736,0.012048,0.125000,0.140064,0.530864,0.125000
1,OPAM,CCS,23,0.068896,0.068896,0.739092,0.288760,0.022727,0.125000,0.243959,0.481481,0.125000
1,OPAM,CCS,24,0.100089,0.100089,0.751209,0.947798,0.000000,0.000000,0.162187,0.000000,0.000000
1,OPAM,CCS,25,0.098655,0.098333,0.745675,0.765986,0.011628,0.125000,0.097079,0.481481,0.125000
1,OPAM,CCS,26,0.081496,0.081297,0.656806,0.822174,0.000000,0.000000,0.140406,0.000000,0.000000
1,OPAM,CCS,27,0.098994,0.098807,0.739071,0.909120,0.017857,0.125000,0.065659,0.567901,0.125000
1,OPAM,CCS,28,0.047987,0.047704,0.804152,0.373171,0.000000,0.000000,0.132902,0.000000,0.000000
1,OPAM,CCS,29,0.107796,0.106360,0.764013,0.472137,0.006098,0.125000,0.194205,0.481481,0.125000
1,OPAM,CCS,30,0.098492,0.098112,0.760582,0.635998,0.027778,0.250000,0.095972,0.580247,0.250000
1,OPAM,CCS,31,0.088494,0.088297,0.815658,0.668874,0.006098,0.125000,0.098002,0.481481,0.125000
1,OPAM,CCS,32,0.080497,0.080318,0.655728,0.576227,0.000000,0.000000,0.151610,0.000000,0.000000
1,OPAM,CCS,33,0.065015,0.065015,0.742822,0.871709,0.033333,0.250000,0.121761,0.567901,0.250000
1,OPAM,CCS,34,0.089776,0.089534,0.770894,0.686986,0.006098,0.125000,0.123600,0.481481,0.125000
