TestID,Approach,Subject,Run,GD,GDP,HV,GS,CI,UNFR,SP,CS,CSunique
1,OPAM,CCS,1,0.012648,0.012648,0.691127,0.748349,0.000000,0.000000,0.137317,0.000000,0.000000
1,OPAM,CCS,2,0.010351,0.010351,0.713763,1.023747,0.027027,0.153846,0.111649,0.125000,0.153846
1,OPAM,CCS,3,0.020185,0.019226,0.656894,0.955876,0.000000,0.000000,0.091320,0.000000,0.000000
1,OPAM,CCS,4,0.009549,0.008502,0.698316,0.720379,0.000000,0.000000,0.135113,0.000000,0.000000
1,OPAM,CCS,5,0.013199,0.013199,0.704509,0.647528,0.000000,0.000000,0.106785,0.000000,0.000000
1,OPAM,CCS,6,0.021322,0.020767,0.674747,0.634987,0.000000,0.000000,0.142240,0.000000,0.000000
1,OPAM,CCS,7,0.016877,0.015717,0.701627,0.983717,0.000000,0.000000,0.088031,0.000000,0.000000
1,OPAM,CCS,8,0.013265,0.013150,0.707103,0.800252,0.000000,0.000000,0.059231,0.000000,0.000000
1,OPAM,CCS,9,0.029171,0.029171,0.622161,0.957727,0.000000,0.000000,0.212646,0.000000,0.000000
1,OPAM,CCS,10,0.024220,0.022973,0.693102,0.568997,0.027778,0.076923,0.116799,0.150000,0.076923
1,OPAM,CCS,11,0.029239,0.027860,0.656925,0.886694,0.000000,0.000000,0.076695,0.000000,0.000000
1,OPAM,CCS,12,0.016195,0.016195,0.706533,0.749697,0.023810,0.076923,0.081022,0.250000,0.076923
1,OPAM,CCS,13,0.022340,0.022340,0.669611,0.821338,0.000000,0.000000,0.073442,0.000000,0.000000
1,OPAM,CCS,14,0.027659,0.027659,0.647262,0.768991,0.000000,0.000000,0.017941,0.000000,0.000000
1,OPAM,CCS,15,0.011766,0.011766,0.649416,0.958809,0.000000,0.000000,0.038796,0.000000,0.000000
1,OPAM,CCS,16,0.017142,0.016002,0.654417,0.913906,0.000000,0.000000,0.164368,0.000000,0.000000
1,OPAM,CCS,17,0.020204,0.016210,0.703605,0.620734,0.012500,0.076923,0.078500,0.025000,0.076923
1,OPAM,CCS,18,0.013525,0.012807,0.689575,0.954817,0.000000,0.000000,0.106965,0.000000,0.000000
1,OPAM,CCS,19,0.012421,0.011635,0.648533,1.058879,0.000000,0.000000,0.043309,0.000000,0.000000
1,OPAM,CCS,20,0.010898,0.009993,0.703256,0.592939,0.000000,0.000000,0.087429,0.000000,0.000000
1,OPAM,CCS,21,0.020555,0.020090,0.679106,0.777131,0.000000,0.000000,0.080224,0.000000,0.000000
1,OPAM,CCS,22,0.010960,0.010061,0.715802,0.585060,0.045455,0.153846,0.060604,0.300000,0.153846
1,OPAM,CCS,23,0.026285,0.026285,0.620444,0.674913,0.069444,0.076923,0.084295,0.225000,0.076923
1,OPAM,CCS,24,0.026699,0.026699,0.693162,0.693135,0.012500,0.076923,0.079749,0.025000,0.076923
1,OPAM,CCS,25,0.013011,0.012263,0.652465,0.982032,0.000000,0.000000,0.069481,0.000000,0.000000
1,OPAM,CCS,26,0.025861,0.025185,0.696381,0.686374,0.014286,0.076923,0.102635,0.150000,0.076923
1,OPAM,CCS,27,0.010014,0.009799,0.664651,0.725213,0.000000,0.000000,0.021082,0.000000,0.000000
1,OPAM,CCS,28,0.033203,0.033103,0.658755,0.520727,0.026316,0.153846,0.067093,0.100000,0.153846
1,OPAM,CCS,29,0.015467,0.015467,0.683423,0.573571,0.015625,0.076923,0.207905,0.225000,0.076923
1,OPAM,CCS,30,0.012239,0.011389,0.705975,0.740572,0.027778,0.076923,0.076601,0.150000,0.076923
1,OPAM,CCS,31,0.009558,0.008511,0.709578,0.464124,0.012195,0.000000,0.045427,0.225000,0.000000
1,OPAM,CCS,32,0.028107,0.026901,0.641627,0.506142,0.000000,0.000000,0.132640,0.000000,0.000000
1,OPAM,CCS,33,0.026624,0.025164,0.703736,1.049297,0.000000,0.000000,0.127523,0.000000,0.000000
1,OPAM,CCS,34,0.010187,0.010187,0.714662,0.890279,0.027778,0.076923,0.104603,0.150000,0.076923
1,OPAM,CCS,35,0.016347,0.010723,0.649104,1.016057,0.012195,0.076923,0.051773,0.100000,0.076923
1,OPAM,CCS,36,0.012224,0.011424,0.658628,0.641109,0.000000,0.000000,0.056561,0.000000,0.000000
1,OPAM,CCS,37,0.020055,0.019578,0.660336,0.740928,0.012195,0.000000,0.057080,0.050000,0.000000
1,OPAM,CCS,38,0.015118,0.015118,0.687463,0.830061,0.012195,0.076923,0.068815,0.100000,0.076923
1,OPAM,CCS,39,0.011362,0.011362,0.692650,0.590921,0.000000,0.000000,0.194489,0.000000,0.000000
1,OPAM,CCS,40,0.030500,0.028422,0.648723,1.332893,0.000000,0.000000,0.179461,0.000000,0.000000
1,OPAM,CCS,41,0.021528,0.021528,0.700912,0.449245,0.012195,0.076923,0.099950,0.025000,0.076923
1,OPAM,CCS,42,0.010481,0.010481,0.712909,0.880002,0.029412,0.153846,0.117906,0.200000,0.153846
1,OPAM,CCS,43,0.010597,0.010597,0.686289,1.153404,0.000000,0.000000,0.060303,0.000000,0.000000
1,OPAM,CCS,44,0.043203,0.042004,0.646753,0.707295,0.000000,0.000000,0.184660,0.000000,0.000000
1,OPAM,CCS,45,0.024903,0.024380,0.644566,0.823163,0.000000,0.000000,0.081970,0.000000,0.000000
1,OPAM,CCS,46,0.012726,0.011961,0.706474,0.544369,0.000000,0.000000,0.091776,0.000000,0.000000
1,OPAM,CCS,47,0.012268,0.010615,0.619003,0.786664,0.000000,0.000000,0.022263,0.000000,0.000000
1,OPAM,CCS,48,0.006768,0.006768,0.692855,0.936018,0.027778,0.076923,0.004249,0.150000,0.076923
