Variable,Index,Run,Total,Search,P1,P2,Ex,InitHeap,UsedHeap,CommitHeap,MaxHeap,MaxNonHeap
ICS,0,23, 94.650000,80.507000,6.605000,6.346000,1.192000, 4096.000000,81.200000,4096.000000,8192.000000,17.400000
ICS,0,25, 108.083000,92.227000,7.027000,6.811000,2.018000, 4096.000000,83.600000,4096.000000,8192.000000,17.500000
ICS,0,21, 95.225000,81.239000,6.487000,6.200000,1.299000, 4096.000000,81.200000,4096.000000,8192.000000,17.600000
ICS,0,34, 105.336000,90.065000,6.784000,6.621000,1.866000, 4096.000000,81.500000,4096.000000,8192.000000,17.500000
ICS,0,8, 94.461000,80.406000,6.542000,6.261000,1.252000, 4096.000000,106.800000,4096.000000,8192.000000,17.500000
ICS,0,29, 106.196000,91.646000,6.755000,6.603000,1.192000, 4096.000000,81.200000,4096.000000,8192.000000,17.600000
ICS,0,20, 110.301000,95.214000,6.982000,6.837000,1.268000, 4096.000000,79.600000,4096.000000,8192.000000,17.800000
ICS,0,3, 109.047000,93.339000,6.927000,6.733000,2.048000, 4096.000000,106.800000,4096.000000,8192.000000,17.800000
ICS,0,9, 93.637000,80.272000,6.347000,6.074000,0.944000, 4096.000000,79.400000,4096.000000,8192.000000,17.400000
ICS,0,37, 104.796000,88.823000,6.897000,6.722000,2.354000, 4096.000000,83.600000,4096.000000,8192.000000,17.600000
ICS,0,38, 106.845000,91.606000,7.025000,6.806000,1.408000, 4096.000000,106.800000,4096.000000,8192.000000,17.800000
ICS,0,17, 109.283000,92.097000,7.058000,6.848000,3.280000, 4096.000000,82.200000,4096.000000,8192.000000,17.500000
ICS,0,18, 108.667000,93.466000,7.070000,6.918000,1.213000, 4096.000000,106.800000,4096.000000,8192.000000,17.600000
ICS,0,5, 111.898000,94.556000,7.065000,6.856000,3.421000, 4096.000000,104.700000,4096.000000,8192.000000,17.500000
ICS,0,2, 105.567000,90.773000,6.941000,6.709000,1.144000, 4096.000000,83.600000,4096.000000,8192.000000,17.500000
ICS,0,35, 107.781000,92.491000,7.055000,6.898000,1.337000, 4096.000000,106.800000,4096.000000,8192.000000,17.600000
ICS,0,26, 105.645000,90.335000,6.823000,6.642000,1.845000, 4096.000000,83.000000,4096.000000,8192.000000,17.600000
ICS,0,39, 111.785000,94.442000,6.964000,6.877000,3.502000, 4096.000000,91.100000,4096.000000,8192.000000,17.800000
ICS,0,1, 106.928000,91.053000,6.862000,6.707000,2.306000, 4096.000000,106.800000,4096.000000,8192.000000,17.600000
