Variable,Run,TestID,SolutionIndex,SolutionID,Schedulability,Satisfaction,DeadlineMiss,Rank,CrowdDistance
UAV,24,1,7,7,-814.6773426792129,-23.0,40,0,0.0
UAV,24,1,8,8,-814.7512342580344,5.0,1000,0,0.0
UAV,24,1,9,9,-814.7396334741032,2.0,0,0,0.0
UAV,11,1,0,0,-814.6617549216505,-27.0,1356,0,0.0
UAV,11,1,1,1,-814.7763038549402,10.0,0,0,0.0
UAV,11,1,2,2,-814.7252198765182,-8.0,2613,0,0.0
UAV,11,1,3,3,-814.67999669239,-20.0,1181,0,0.0
UAV,11,1,4,4,-814.7522727170676,5.0,1000,0,0.0
UAV,11,1,5,5,-814.7117419826333,-14.0,1457,0,0.0
UAV,11,1,6,6,-814.7326350896157,-4.0,1006,0,0.0
UAV,11,1,7,7,-814.6944702713635,-15.0,1181,0,0.0
UAV,11,1,8,8,-814.6635905768287,-25.0,1356,0,0.0
UAV,11,1,9,9,-814.7364772173784,3.0,0,0,0.0
UAV,30,1,0,0,-814.7561513192281,10.0,0,0,0.0
UAV,30,1,1,1,-814.6454743131453,-35.0,1413,0,0.0
UAV,30,1,2,2,-814.7114188281137,-15.0,2665,0,0.0
UAV,30,1,3,3,-814.7143638479314,-6.0,0,0,0.0
UAV,30,1,4,4,-814.681955022347,-21.0,84,0,0.0
UAV,30,1,5,5,-814.7369343808516,-1.0,0,0,0.0
UAV,30,1,6,6,-814.6663251989798,-28.0,1188,0,0.0
UAV,30,1,7,7,-814.6701727040281,-25.0,1201,0,0.0
UAV,30,1,8,8,-814.7540101313244,4.0,0,0,0.0
UAV,30,1,9,9,-814.7567058853772,5.0,0,0,0.0
UAV,19,1,0,0,-814.6911778364494,-17.0,1043,0,0.0
UAV,19,1,1,1,-814.7714907378129,10.0,0,0,0.0
UAV,19,1,2,2,-814.7511972091874,5.0,1000,0,0.0
UAV,19,1,3,3,-814.7044706191285,-14.0,371,0,0.0
UAV,19,1,4,4,-814.7382419597794,3.0,0,0,0.0
UAV,19,1,5,5,-814.7055209726581,-8.0,1,0,0.0
UAV,19,1,6,6,-814.7329863326322,-1.0,1000,0,0.0
UAV,19,1,7,7,-814.7127446715939,-6.0,54,0,0.0
UAV,19,1,8,8,-814.72222912845,-4.0,0,0,0.0
UAV,19,1,9,9,-814.6855952460774,-16.0,1240,0,0.0
UAV,40,1,0,0,-814.7719532998576,10.0,0,0,0.0
UAV,40,1,1,1,-814.6788947113348,-21.0,1286,0,0.0
UAV,40,1,2,2,-814.7561036159268,5.0,0,0,0.0
UAV,40,1,3,3,-814.6868031527284,-17.0,4,0,0.0
UAV,40,1,4,4,-814.699197416098,-12.0,1031,0,0.0
UAV,40,1,5,5,-814.7064494405886,-9.0,1375,0,0.0
UAV,40,1,6,6,-814.7418921136191,-4.0,2666,0,0.0
UAV,40,1,7,7,-814.7354284657439,0.0,1000,0,0.0
UAV,40,1,8,8,-814.7233064055766,-5.0,1165,0,0.0
UAV,40,1,9,9,-814.7479412324573,3.0,291,0,0.0
UAV,43,1,0,0,-814.7762400521738,10.0,0,0,0.0
UAV,43,1,1,1,-814.7762400521738,10.0,0,0,0.0
UAV,43,1,2,2,-814.6673938327436,-25.0,1124,0,0.0
UAV,43,1,3,3,-814.7498935304837,5.0,1000,0,0.0
UAV,43,1,4,4,-814.6804092526287,-19.0,1156,0,0.0
UAV,43,1,5,5,-814.7468570140189,1.0,1014,0,0.0
UAV,43,1,6,6,-814.7116068118922,-7.0,1238,0,0.0
UAV,43,1,7,7,-814.6852581897781,-16.0,1142,0,0.0
UAV,43,1,8,8,-814.6943852692635,-12.0,1238,0,0.0
UAV,43,1,9,9,-814.7296049166598,-2.0,1238,0,0.0
UAV,23,1,0,0,-814.6582218383556,-31.0,80,0,0.0
UAV,23,1,1,1,-814.6582218383558,-31.0,80,0,0.0
UAV,23,1,2,2,-814.7762400521743,10.0,0,0,0.0
UAV,23,1,3,3,-814.7279458694228,-5.0,1165,0,0.0
UAV,23,1,4,4,-814.6916768347664,-18.0,4,0,0.0
UAV,23,1,5,5,-814.7334521424291,0.0,1000,0,0.0
UAV,23,1,6,6,-814.7189000638857,-9.0,1145,0,0.0
UAV,23,1,7,7,-814.7036024765537,-13.0,1018,0,0.0
