TestID,Approach,Subject,Run,GD,GDP,HV,GS,CI,UNFR,SP,CS,CSunique
1,RS,ESAIL,36,1.000000,1.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1,RS,ESAIL,37,1.000000,1.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1,RS,ESAIL,38,1.000000,1.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1,RS,ESAIL,39,1.000000,1.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1,RS,ESAIL,40,1.000000,1.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1,RS,ESAIL,41,1.000000,1.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1,RS,ESAIL,42,1.000000,1.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1,RS,ESAIL,43,1.000000,1.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1,RS,ESAIL,44,1.000000,1.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1,RS,ESAIL,45,1.000000,1.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1,RS,ESAIL,46,1.000000,1.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1,RS,ESAIL,47,1.000000,1.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1,RS,ESAIL,48,1.000000,1.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1,RS,ESAIL,49,1.000000,1.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1,RS,ESAIL,50,1.000000,1.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1,OPAM,GAP,1,0.005088,0.004642,0.924932,0.530571,0.000000,0.000000,0.037605,0.000000,0.000000
1,OPAM,GAP,2,0.004014,0.003605,0.932720,0.272264,0.020408,0.041667,0.018611,0.040816,0.041667
1,OPAM,GAP,3,0.005590,0.004818,0.925598,0.186887,0.000000,0.000000,0.053034,0.000000,0.000000
1,OPAM,GAP,4,0.003490,0.002837,0.929446,0.292712,0.010204,0.020833,0.030162,0.020408,0.020833
1,OPAM,GAP,5,0.003455,0.002980,0.934017,0.407480,0.010204,0.020833,0.037928,0.020408,0.020833
1,OPAM,GAP,6,0.004033,0.003543,0.926393,0.334557,0.010204,0.020833,0.039579,0.020408,0.020833
1,OPAM,GAP,7,0.005380,0.004553,0.929554,0.294444,0.030612,0.062500,0.032135,0.061224,0.062500
1,OPAM,GAP,8,0.005146,0.004166,0.928662,0.522346,0.010204,0.020833,0.038777,0.020408,0.020833
1,OPAM,GAP,9,0.003560,0.003494,0.927853,0.421719,0.010204,0.020833,0.055178,0.020408,0.020833
1,OPAM,GAP,10,0.004561,0.003905,0.928643,0.562352,0.000000,0.000000,0.044377,0.000000,0.000000
1,OPAM,GAP,11,0.005075,0.005010,0.924574,0.333687,0.010204,0.020833,0.061069,0.020408,0.020833
1,OPAM,GAP,12,0.005899,0.005331,0.926427,0.412630,0.000000,0.000000,0.023119,0.000000,0.000000
1,OPAM,GAP,13,0.004650,0.004273,0.929424,0.431783,0.000000,0.000000,0.061866,0.000000,0.000000
1,OPAM,GAP,14,0.003830,0.002952,0.931822,0.226857,0.030612,0.041667,0.048849,0.061224,0.041667
1,OPAM,GAP,15,0.006197,0.005874,0.923021,0.344335,0.020408,0.041667,0.030237,0.040816,0.041667
