Variable,Run,TestID,SolutionIndex,SolutionID,Schedulability,Satisfaction,DeadlineMiss,Rank,CrowdDistance
UAV,48,1,4,4,-790.0953967863103,-3.0,0,0,0.0
UAV,48,1,5,5,-789.863999927898,-28.0,1,0,0.0
UAV,48,1,6,6,-789.8779463742081,-26.0,16,0,0.0
UAV,48,1,7,7,-789.9316620045569,-20.0,2677,0,0.0
UAV,48,1,8,8,-789.9153836392421,-25.0,3691,0,0.0
UAV,48,1,9,9,-790.6304630482532,10.0,1500,0,0.0
UAV,12,1,0,0,-789.8786043921965,-23.0,2682,0,0.0
UAV,12,1,1,1,-789.9333695230413,2.0,0,0,0.0
UAV,12,1,2,2,-789.839028522154,-24.0,0,0,0.0
UAV,12,1,3,3,-789.9497360446878,-21.0,2148,0,0.0
UAV,12,1,4,4,-790.5223136072943,5.0,0,0,0.0
UAV,6,1,0,0,-789.8405189824064,-26.0,0,0,0.0
UAV,6,1,1,1,-790.0517711024024,-4.0,2032,0,0.0
UAV,6,1,2,2,-790.6927353352793,5.0,3500,0,0.0
UAV,6,1,3,3,-789.9687254545021,-11.0,0,0,0.0
UAV,6,1,4,4,-790.4878841298613,4.0,0,0,0.0
UAV,6,1,5,5,-790.1010629489945,3.0,0,0,0.0
UAV,6,1,6,6,-789.9724207471527,-5.0,3562,0,0.0
UAV,6,1,7,7,-789.9093227173981,-24.0,287,0,0.0
UAV,6,1,8,8,-790.8661019139048,10.0,3500,0,0.0
UAV,6,1,9,9,-789.9659520941451,-19.0,3605,0,0.0
UAV,6,1,10,10,-789.8131466139598,-27.0,165,0,0.0
UAV,49,1,0,0,-789.9024073786056,-11.0,38,0,0.0
UAV,49,1,1,1,-789.9201090998952,-23.0,2628,0,0.0
UAV,49,1,2,2,-790.0406461543373,-10.0,3501,0,0.0
UAV,49,1,3,3,-790.3622210374216,10.0,3500,0,0.0
UAV,49,1,4,4,-789.8490495041381,-25.0,2583,0,0.0
UAV,49,1,5,5,-790.2330719688604,5.0,0,0,0.0
UAV,49,1,6,6,-790.1042801381907,-2.0,0,0,0.0
UAV,49,1,7,7,-790.0364465979145,-7.0,3609,0,0.0
UAV,49,1,8,8,-790.1039648529077,-6.0,56,0,0.0
UAV,27,1,0,0,-789.8550330972433,-17.0,0,0,0.0
UAV,27,1,1,1,-790.0714289977681,-3.0,3500,0,0.0
UAV,27,1,2,2,-790.5984609401517,10.0,3500,0,0.0
UAV,27,1,3,3,-790.009717601824,-9.0,3500,0,0.0
UAV,27,1,4,4,-790.1282095877706,-6.0,3593,0,0.0
UAV,27,1,5,5,-790.4310278904484,4.0,3569,0,0.0
UAV,27,1,6,6,-790.3456301157097,2.0,0,0,0.0
UAV,27,1,7,7,-790.1014630152653,-8.0,3605,0,0.0
UAV,27,1,8,8,-790.1897366598247,0.0,3709,0,0.0
UAV,47,1,0,0,-790.0333453689395,-2.0,0,0,0.0
UAV,47,1,1,1,-790.1987008058471,4.0,0,0,0.0
UAV,47,1,2,2,-789.9770209623239,-8.0,2,0,0.0
UAV,47,1,3,3,-789.871353975367,-32.0,53,0,0.0
UAV,47,1,4,4,-789.8972129899499,-15.0,0,0,0.0
UAV,47,1,5,5,-789.9834707360537,-24.0,0,0,0.0
UAV,47,1,6,6,-790.0422362340703,-7.0,0,0,0.0
UAV,47,1,7,7,-790.4427880048507,10.0,0,0,0.0
UAV,47,1,8,8,-789.808758191793,-39.0,2696,0,0.0
UAV,45,1,0,0,-790.120831683585,5.0,1500,0,0.0
UAV,45,1,1,1,-789.8744235222212,-17.0,22,0,0.0
UAV,45,1,2,2,-790.0667499906054,-5.0,0,0,0.0
UAV,45,1,3,3,-790.499541617917,10.0,3500,0,0.0
UAV,45,1,4,4,-789.9010443348183,-7.0,5,0,0.0
UAV,45,1,5,5,-790.0582297175099,-4.0,3566,0,0.0
UAV,45,1,6,6,-789.9012403130707,-22.0,0,0,0.0
UAV,45,1,7,7,-789.8885166293663,-31.0,0,0,0.0
UAV,45,1,8,8,-789.8953934211568,-25.0,1217,0,0.0
UAV,45,1,9,9,-789.9410109735879,-20.0,3500,0,0.0
UAV,45,1,10,10,-790.1435739705272,1.0,0,0,0.0
UAV,28,1,0,0,-789.8848300471623,-18.0,1577,0,0.0
UAV,28,1,1,1,-789.8749877502219,-47.0,1,0,0.0
UAV,28,1,2,2,-790.5291689057235,10.0,0,0,0.0
UAV,28,1,3,3,-790.113703842169,-4.0,1052,0,0.0
UAV,28,1,4,4,-789.925870950573,-6.0,1052,0,0.0
UAV,28,1,5,5,-789.8976384938401,-32.0,1896,0,0.0
UAV,28,1,6,6,-789.9734362810027,-17.0,255,0,0.0
UAV,28,1,7,7,-789.8984301738847,-31.0,79,0,0.0
UAV,28,1,8,8,-790.2070396784187,5.0,0,0,0.0
UAV,28,1,9,9,-790.1602033247526,1.0,0,0,0.0
UAV,28,1,10,10,-789.9299025839061,-23.0,8,0,0.0
UAV,7,1,0,0,-789.9890840500638,-1.0,0,0,0.0
UAV,7,1,1,1,-789.9164099325209,-14.0,2615,0,0.0
UAV,7,1,2,2,-789.859909457728,-32.0,3504,0,0.0
UAV,7,1,3,3,-789.9694072034667,-12.0,125,0,0.0
UAV,7,1,4,4,-789.8649792710473,-29.0,1736,0,0.0
UAV,7,1,5,5,-790.155025246183,10.0,3500,0,0.0
UAV,7,1,6,6,-789.9569231151182,-19.0,0,0,0.0
UAV,36,1,0,0,-789.8848032980975,-10.0,3611,0,0.0
UAV,36,1,1,1,-789.846363933344,-16.0,1081,0,0.0
UAV,36,1,2,2,-790.0742504547077,-2.0,0,0,0.0
UAV,36,1,3,3,-789.8349825102042,-36.0,74,0,0.0
UAV,36,1,4,4,-790.3244824225853,10.0,0,0,0.0
UAV,36,1,5,5,-789.9295596935306,-8.0,2689,0,0.0
UAV,36,1,6,6,-789.9401616065608,-11.0,0,0,0.0
UAV,36,1,7,7,-789.8738608598826,-30.0,1,0,0.0
UAV,46,1,0,0,-790.0383909998757,-6.0,0,0,0.0
UAV,46,1,1,1,-789.880023000504,-20.0,65,0,0.0
UAV,46,1,2,2,-789.8830236808849,-9.0,2564,0,0.0
UAV,46,1,3,3,-790.2421825732403,10.0,3500,0,0.0
UAV,46,1,4,4,-790.0126868482414,-8.0,0,0,0.0
UAV,46,1,5,5,-789.8531960881173,-30.0,2654,0,0.0
UAV,46,1,6,6,-790.1463559021133,-1.0,0,0,0.0
UAV,46,1,7,7,-790.1607888343024,2.0,0,0,0.0
UAV,46,1,8,8,-789.9177653019028,-26.0,0,0,0.0
UAV,33,1,0,0,-790.0655610639731,-5.0,3521,0,0.0
UAV,33,1,1,1,-789.9919839867364,-15.0,3619,0,0.0
UAV,33,1,2,2,-789.8674084820886,-29.0,0,0,0.0
UAV,33,1,3,3,-790.3360792550027,10.0,3500,0,0.0
UAV,33,1,4,4,-789.9903416069423,-14.0,0,0,0.0
UAV,33,1,5,5,-789.8609316592718,-24.0,3502,0,0.0
UAV,33,1,6,6,-789.917160920696,-16.0,0,0,0.0
UAV,33,1,7,7,-790.1631761078639,-4.0,0,0,0.0
UAV,33,1,8,8,-790.1751669375092,2.0,3579,0,0.0
UAV,33,1,9,9,-790.0994663002252,-7.0,0,0,0.0
UAV,33,1,10,10,-789.889449004313,-22.0,97,0,0.0
UAV,4,1,0,0,-790.4142522801319,10.0,0,0,0.0
UAV,4,1,1,1,-789.9328992854003,-22.0,2166,0,0.0
UAV,4,1,2,2,-789.9820919659663,-4.0,3578,0,0.0
UAV,4,1,3,3,-790.0039834220363,-2.0,3534,0,0.0
UAV,4,1,4,4,-789.9360014211481,-14.0,0,0,0.0
UAV,4,1,5,5,-789.8424071730595,-38.0,3,0,0.0
UAV,4,1,6,6,-789.8558463039242,-24.0,49,0,0.0
UAV,4,1,7,7,-790.0316141694215,5.0,0,0,0.0
UAV,24,1,0,0,-790.2232457008919,2.0,0,0,0.0
UAV,24,1,1,1,-790.3414616866684,5.0,0,0,0.0
UAV,24,1,2,2,-789.8655155268752,-32.0,92,0,0.0
UAV,24,1,3,3,-789.8535698050457,-51.0,108,0,0.0
UAV,24,1,4,4,-789.9241130974572,-9.0,0,0,0.0
UAV,24,1,5,5,-790.1536469862841,1.0,0,0,0.0
UAV,24,1,6,6,-790.510868350176,10.0,0,0,0.0
UAV,24,1,7,7,-789.8775566433171,-11.0,1026,0,0.0
UAV,24,1,8,8,-789.8960170136017,-20.0,271,0,0.0
UAV,24,1,9,9,-790.0480526697507,-3.0,0,0,0.0
UAV,11,1,0,0,-790.1742022065812,10.0,0,0,0.0
UAV,11,1,1,1,-790.0211277533633,4.0,1500,0,0.0
UAV,11,1,2,2,-789.8681858083646,-25.0,2575,0,0.0
UAV,11,1,3,3,-789.9038528323066,-3.0,0,0,0.0
UAV,30,1,0,0,-789.9467253560894,-13.0,0,0,0.0
UAV,30,1,1,1,-790.2902545474102,10.0,3500,0,0.0
UAV,30,1,2,2,-790.1196468759663,-1.0,0,0,0.0
UAV,30,1,3,3,-790.1940902400409,1.0,3554,0,0.0
UAV,30,1,4,4,-789.9201589851093,-22.0,219,0,0.0
UAV,30,1,5,5,-789.8776629135151,-32.0,124,0,0.0
UAV,30,1,6,6,-789.9363390819677,-25.0,3500,0,0.0
UAV,30,1,7,7,-790.2231270173523,5.0,0,0,0.0
UAV,30,1,8,8,-790.1810632171512,-8.0,1000,0,0.0
UAV,30,1,9,9,-789.9132346721776,-42.0,118,0,0.0
UAV,30,1,10,10,-790.053808706038,-9.0,0,0,0.0
UAV,19,1,0,0,-790.275490306194,3.0,0,0,0.0
UAV,19,1,1,1,-790.0823176877261,-4.0,3521,0,0.0
UAV,19,1,2,2,-789.971250153916,-8.0,3665,0,0.0
UAV,19,1,3,3,-790.688564971237,10.0,1000,0,0.0
UAV,19,1,4,4,-789.8784467209613,-41.0,5,0,0.0
UAV,19,1,5,5,-789.9524068041858,-21.0,0,0,0.0
UAV,19,1,6,6,-789.9097208798859,-26.0,0,0,0.0
UAV,19,1,7,7,-790.4121777398763,4.0,0,0,0.0
UAV,19,1,8,8,-789.9611248876537,-16.0,1058,0,0.0
UAV,19,1,9,9,-789.9516863145526,-22.0,0,0,0.0
UAV,40,1,0,0,-789.8730595801924,-32.0,0,0,0.0
UAV,40,1,1,1,-790.0383988332167,-1.0,3536,0,0.0
UAV,40,1,2,2,-790.7474192639838,10.0,3500,0,0.0
UAV,40,1,3,3,-789.9538957855362,-15.0,0,0,0.0
UAV,40,1,4,4,-789.883986609552,-20.0,0,0,0.0
UAV,40,1,5,5,-790.2660931479506,3.0,0,0,0.0
UAV,40,1,6,6,-790.3047418559557,5.0,0,0,0.0
UAV,40,1,7,7,-790.0462702947098,-7.0,0,0,0.0
UAV,40,1,8,8,-789.9834572205671,-19.0,3592,0,0.0
UAV,40,1,9,9,-789.8935520930917,-28.0,2814,0,0.0
UAV,40,1,10,10,-790.0940561610809,-6.0,8,0,0.0
UAV,40,1,11,11,-789.877985684592,-39.0,3659,0,0.0
UAV,43,1,0,0,-789.8870363922426,-22.0,2654,0,0.0
UAV,43,1,1,1,-790.3230719163633,5.0,0,0,0.0
UAV,43,1,2,2,-789.865403079367,-26.0,3503,0,0.0
UAV,43,1,3,3,-789.8492773053305,-27.0,1136,0,0.0
UAV,43,1,4,4,-790.667451958192,10.0,3500,0,0.0
UAV,43,1,5,5,-789.869257178468,-48.0,1442,0,0.0
UAV,43,1,6,6,-789.8891494096495,-13.0,1000,0,0.0
UAV,43,1,7,7,-790.0681570209711,1.0,33,0,0.0
UAV,43,1,8,8,-790.0620310359265,-5.0,0,0,0.0
UAV,43,1,9,9,-790.0682295850842,-12.0,3506,0,0.0
UAV,23,1,0,0,-789.9587134672529,-9.0,0,0,0.0
UAV,23,1,1,1,-790.2160166063444,10.0,2000,0,0.0
UAV,23,1,2,2,-789.8767590532577,-21.0,73,0,0.0
UAV,23,1,3,3,-789.9231612288868,-12.0,2,0,0.0
UAV,23,1,4,4,-790.1942515001333,4.0,2559,0,0.0
UAV,23,1,5,5,-790.093374977841,-1.0,0,0,0.0
UAV,23,1,6,6,-790.0739879318445,-8.0,3563,0,0.0
UAV,25,1,0,0,-790.0466353759441,2.0,3500,0,0.0
UAV,25,1,1,1,-789.888694745239,-34.0,0,0,0.0
UAV,25,1,2,2,-789.8848976110662,-35.0,2668,0,0.0
UAV,25,1,3,3,-790.4771079023636,10.0,0,0,0.0
UAV,25,1,4,4,-789.8753377071539,-41.0,0,0,0.0
UAV,25,1,5,5,-789.943808621223,-1.0,23,0,0.0
UAV,25,1,6,6,-790.0858297459138,3.0,3500,0,0.0
UAV,25,1,7,7,-789.9050756678647,-18.0,0,0,0.0
UAV,21,1,0,0,-789.8537566051132,-39.0,66,0,0.0
UAV,21,1,1,1,-790.050262631125,4.0,3500,0,0.0
UAV,21,1,2,2,-789.8775231834169,-28.0,67,0,0.0
UAV,21,1,3,3,-790.0101090567423,-11.0,3642,0,0.0
UAV,21,1,4,4,-790.5997283686725,10.0,0,0,0.0
UAV,21,1,5,5,-789.9301618976172,-21.0,3604,0,0.0
UAV,21,1,6,6,-789.9793603954038,-12.0,0,0,0.0
UAV,21,1,7,7,-789.9746996500838,-19.0,0,0,0.0
UAV,34,1,0,0,-790.1003317531561,-3.0,0,0,0.0
UAV,34,1,1,1,-790.3812951401522,5.0,0,0,0.0
UAV,34,1,2,2,-790.6357633555575,10.0,0,0,0.0
UAV,34,1,3,3,-790.077587092755,-8.0,0,0,0.0
UAV,34,1,4,4,-789.8762426947643,-29.0,246,0,0.0
UAV,34,1,5,5,-789.8824171943996,-14.0,1,0,0.0
UAV,34,1,6,6,-790.2264680392807,4.0,3500,0,0.0
UAV,34,1,7,7,-790.2255754317706,-2.0,175,0,0.0
UAV,34,1,8,8,-789.8967342257869,-24.0,2845,0,0.0
UAV,34,1,9,9,-790.0118187770647,-11.0,1,0,0.0
UAV,8,1,0,0,-789.8794994023408,-26.0,36,0,0.0
UAV,8,1,1,1,-789.9105505280949,-5.0,0,0,0.0
UAV,8,1,2,2,-789.8678457983515,-40.0,2,0,0.0
UAV,8,1,3,3,-790.5186802828242,3.0,0,0,0.0
UAV,8,1,4,4,-789.9277278308359,-11.0,1733,0,0.0
UAV,8,1,5,5,-790.7783145300245,10.0,0,0,0.0
UAV,8,1,6,6,-790.1769670997012,1.0,0,0,0.0
UAV,8,1,7,7,-790.6901294670673,4.0,3500,0,0.0
UAV,29,1,0,0,-790.148711183386,1.0,3521,0,0.0
UAV,29,1,1,1,-790.0410253036847,-10.0,3570,0,0.0
UAV,29,1,2,2,-790.2492960339499,3.0,1143,0,0.0
UAV,29,1,3,3,-789.9178151853948,-12.0,3504,0,0.0
UAV,29,1,4,4,-790.3613683916534,10.0,2500,0,0.0
UAV,29,1,5,5,-790.0458692084337,-9.0,3517,0,0.0
UAV,29,1,6,6,-789.9004127439132,-21.0,0,0,0.0
UAV,29,1,7,7,-789.8903701745095,-33.0,2,0,0.0
UAV,29,1,8,8,-790.0604908865414,-1.0,0,0,0.0
UAV,29,1,9,9,-789.9428267237415,-19.0,0,0,0.0
UAV,29,1,10,10,-789.9037816544821,-23.0,1697,0,0.0
UAV,20,1,0,0,-789.9581571658339,-9.0,0,0,0.0
UAV,20,1,1,1,-790.4572427044999,5.0,2000,0,0.0
UAV,20,1,2,2,-790.203200167822,-2.0,0,0,0.0
UAV,20,1,3,3,-790.1431547049393,-5.0,9,0,0.0
UAV,20,1,4,4,-790.0319028733923,-7.0,1088,0,0.0
UAV,20,1,5,5,-789.8479206857382,-14.0,47,0,0.0
UAV,20,1,6,6,-790.5695977885836,10.0,3500,0,0.0
UAV,20,1,7,7,-790.4413123237998,3.0,3500,0,0.0
UAV,20,1,8,8,-790.3498546115653,1.0,3537,0,0.0
UAV,20,1,9,9,-790.3073615502079,-1.0,0,0,0.0
UAV,20,1,10,10,-790.1055815170084,-6.0,1568,0,0.0
UAV,20,1,11,11,-790.2972386030589,0.0,3534,0,0.0
UAV,20,1,12,12,-789.928878143121,-38.0,2656,0,0.0
UAV,3,1,0,0,-790.0274540761536,-9.0,2545,0,0.0
UAV,3,1,1,1,-789.870172025723,-26.0,1364,0,0.0
UAV,3,1,2,2,-789.9756956732917,-17.0,354,0,0.0
UAV,3,1,3,3,-790.028498859964,-11.0,2688,0,0.0
UAV,3,1,4,4,-789.9908298777293,-20.0,0,0,0.0
UAV,3,1,5,5,-790.387475674857,10.0,0,0,0.0
UAV,3,1,6,6,-790.1939145052825,5.0,3500,0,0.0
UAV,3,1,7,7,-790.0978754809317,-1.0,5,0,0.0
UAV,3,1,8,8,-789.9297461033423,-23.0,2840,0,0.0
UAV,3,1,9,9,-789.8822804401962,-27.0,2586,0,0.0
UAV,9,1,0,0,-790.2659868847988,10.0,7000,0,0.0
UAV,9,1,1,1,-789.860485079143,-25.0,154,0,0.0
UAV,9,1,2,2,-789.9982226175213,-9.0,24,0,0.0
UAV,9,1,3,3,-789.9037304052832,-20.0,1,0,0.0
UAV,9,1,4,4,-790.1258309124348,-5.0,0,0,0.0
UAV,9,1,5,5,-790.2010297335205,-1.0,0,0,0.0
UAV,9,1,6,6,-790.2470589350554,0.0,0,0,0.0
UAV,9,1,7,7,-790.1581926033423,-3.0,0,0,0.0
UAV,9,1,8,8,-789.9454883316567,-19.0,0,0,0.0
UAV,9,1,9,9,-789.9487329497786,-14.0,3704,0,0.0
UAV,9,1,10,10,-790.2482945891051,5.0,0,0,0.0
UAV,37,1,0,0,-790.2777574873838,10.0,0,0,0.0
UAV,37,1,1,1,-789.9233896265257,-1.0,0,0,0.0
UAV,37,1,2,2,-789.9718691018469,-20.0,2,0,0.0
UAV,37,1,3,3,-789.9504493971267,-24.0,0,0,0.0
UAV,37,1,4,4,-789.9913748685683,0.0,3536,0,0.0
UAV,37,1,5,5,-789.8470391253625,-31.0,1138,0,0.0
UAV,38,1,0,0,-790.0903602204875,-8.0,3501,0,0.0
UAV,38,1,1,1,-789.8843187814266,-20.0,3502,0,0.0
UAV,38,1,2,2,-790.5470113919184,10.0,1500,0,0.0
UAV,38,1,3,3,-789.9525945845573,-17.0,48,0,0.0
UAV,38,1,4,4,-790.3436459531206,5.0,3500,0,0.0
UAV,38,1,5,5,-789.9010381436356,-19.0,0,0,0.0
UAV,38,1,6,6,-790.1281473568482,0.0,0,0,0.0
UAV,38,1,7,7,-789.8099444918103,-28.0,1190,0,0.0
UAV,38,1,8,8,-790.0282828428177,-13.0,0,0,0.0
UAV,38,1,9,9,-789.9896755045554,-14.0,0,0,0.0
UAV,38,1,10,10,-790.1786007516297,4.0,0,0,0.0
UAV,38,1,11,11,-790.0993236458572,-1.0,3500,0,0.0
UAV,17,1,0,0,-789.8668231679885,-37.0,23,0,0.0
UAV,17,1,1,1,-789.9611579246354,-2.0,0,0,0.0
UAV,17,1,2,2,-789.9564698680888,-11.0,0,0,0.0
UAV,17,1,3,3,-789.9086801192491,-33.0,2678,0,0.0
UAV,17,1,4,4,-790.5131897794611,5.0,3500,0,0.0
UAV,17,1,5,5,-790.5957762844278,10.0,0,0,0.0
UAV,17,1,6,6,-790.5546566405252,3.0,0,0,0.0
UAV,17,1,7,7,-789.9066112771559,-30.0,126,0,0.0
UAV,17,1,8,8,-790.0443792291308,-1.0,2077,0,0.0
UAV,17,1,9,9,-790.0295188368483,-8.0,0,0,0.0
UAV,17,1,10,10,-789.9852774738689,-16.0,0,0,0.0
UAV,17,1,11,11,-790.145052053682,1.0,3611,0,0.0
UAV,17,1,12,12,-789.8573191450902,-45.0,1237,0,0.0
UAV,17,1,13,13,-789.9155447289712,-21.0,2636,0,0.0
UAV,18,1,0,0,-789.9026556684702,-23.0,1064,0,0.0
UAV,18,1,1,1,-789.9519705731894,10.0,2000,0,0.0
UAV,18,1,2,2,-789.919023804168,-25.0,3500,0,0.0
UAV,18,1,3,3,-789.934134054399,-13.0,117,0,0.0
UAV,5,1,0,0,-790.1267615731637,-2.0,0,0,0.0
UAV,5,1,1,1,-789.9527890691994,-15.0,13,0,0.0
UAV,5,1,2,2,-789.8865522785437,-22.0,3635,0,0.0
UAV,5,1,3,3,-790.3438761934111,10.0,0,0,0.0
UAV,5,1,4,4,-789.9950586313004,-4.0,1,0,0.0
UAV,5,1,5,5,-790.1115787249307,4.0,3624,0,0.0
UAV,5,1,6,6,-789.9887750993313,-9.0,3500,0,0.0
UAV,5,1,7,7,-789.9068855198367,-17.0,0,0,0.0
UAV,2,1,0,0,-790.0407143547275,-1.0,2546,0,0.0
UAV,2,1,1,1,-790.2939931068745,2.0,0,0,0.0
UAV,2,1,2,2,-790.6636902314355,10.0,3500,0,0.0
UAV,2,1,3,3,-790.5624290429992,3.0,0,0,0.0
UAV,2,1,4,4,-789.8618603509295,-28.0,2723,0,0.0
UAV,2,1,5,5,-789.9087893897891,-7.0,4,0,0.0
UAV,2,1,6,6,-789.8596731775931,-37.0,47,0,0.0
UAV,2,1,7,7,-789.8996899947292,-22.0,2256,0,0.0
UAV,35,1,0,0,-790.0691267797595,3.0,0,0,0.0
UAV,35,1,1,1,-789.8519357304646,-21.0,2852,0,0.0
UAV,35,1,2,2,-789.8741589267458,-31.0,49,0,0.0
UAV,35,1,3,3,-789.9005881804555,-2.0,1000,0,0.0
UAV,35,1,4,4,-790.25930530094,10.0,2500,0,0.0
UAV,26,1,0,0,-790.0402099896396,-1.0,0,0,0.0
UAV,26,1,1,1,-789.8607584936138,-6.0,33,0,0.0
UAV,26,1,2,2,-789.9212532840254,-29.0,1235,0,0.0
UAV,26,1,3,3,-790.0004131264367,-4.0,0,0,0.0
UAV,26,1,4,4,-789.892251320991,-40.0,2837,0,0.0
UAV,26,1,5,5,-790.3575621553451,10.0,3500,0,0.0
UAV,26,1,6,6,-790.2013638378356,4.0,2592,0,0.0
UAV,26,1,7,7,-789.9184216404714,-35.0,1186,0,0.0
UAV,39,1,0,0,-790.1798349043084,10.0,1000,0,0.0
UAV,39,1,1,1,-790.0610482689079,-10.0,18,0,0.0
UAV,39,1,2,2,-790.1220705087106,-2.0,3503,0,0.0
UAV,39,1,3,3,-789.8595601177341,-29.0,2586,0,0.0
UAV,39,1,4,4,-789.8923899726645,-44.0,7,0,0.0
UAV,39,1,5,5,-789.9200360494445,-15.0,2805,0,0.0
UAV,39,1,6,6,-789.8964745144476,-21.0,1194,0,0.0
UAV,39,1,7,7,-789.9521897477497,-25.0,0,0,0.0
UAV,39,1,8,8,-790.2081525986879,4.0,5,0,0.0
UAV,39,1,9,9,-790.0963320259348,-3.0,0,0,0.0
UAV,1,1,0,0,-790.2908119295631,-3.0,3500,0,0.0
UAV,1,1,1,1,-790.3217813064474,-1.0,0,0,0.0
UAV,1,1,2,2,-790.1393569528298,-6.0,0,0,0.0
UAV,1,1,3,3,-789.8544234952402,-40.0,54,0,0.0
UAV,1,1,4,4,-790.2543049394795,-4.0,0,0,0.0
UAV,1,1,5,5,-790.4366847260065,10.0,0,0,0.0
UAV,1,1,6,6,-790.1669803838078,-8.0,3500,0,0.0
UAV,1,1,7,7,-789.8938064618017,-19.0,58,0,0.0
UAV,1,1,8,8,-789.8934740910066,-30.0,2593,0,0.0
UAV,1,1,9,9,-789.8880464133929,-36.0,52,0,0.0
UAV,1,1,10,10,-789.9684927409628,-15.0,0,0,0.0
UAV,1,1,11,11,-790.4457709775513,0.0,0,0,0.0
UAV,1,1,12,12,-790.0862715229418,-14.0,2221,0,0.0
