Variable,Run,TestID,SolutionIndex,SolutionID,Schedulability,Satisfaction,DeadlineMiss,Rank,CrowdDistance
UAV,46,1,0,0,-814.9568114665838,-6.0,0,0,0.0
UAV,46,1,1,1,-814.7579363258193,-20.0,138,0,0.0
UAV,46,1,2,2,-814.7818072862549,-9.0,2569,0,0.0
UAV,46,1,3,3,-815.1880792195252,10.0,3500,0,0.0
UAV,46,1,4,4,-814.9102034907806,-8.0,0,0,0.0
UAV,46,1,5,5,-814.7256467245464,-30.0,2767,0,0.0
UAV,46,1,6,6,-815.0519388049305,-1.0,0,0,0.0
UAV,46,1,7,7,-815.0656529474218,2.0,0,0,0.0
UAV,46,1,8,8,-814.79399106409,-26.0,0,0,0.0
UAV,33,1,0,0,-814.9785970627001,-5.0,3513,0,0.0
UAV,33,1,1,1,-814.8714345653998,-15.0,3759,0,0.0
UAV,33,1,2,2,-814.7244786848547,-29.0,0,0,0.0
UAV,33,1,3,3,-815.3178178494669,10.0,3500,0,0.0
UAV,33,1,4,4,-814.8987010706785,-14.0,0,0,0.0
UAV,33,1,5,5,-814.7339059259534,-24.0,3501,0,0.0
UAV,33,1,6,6,-814.8013789849106,-16.0,0,0,0.0
UAV,33,1,7,7,-815.0724003280794,-4.0,0,0,0.0
UAV,33,1,8,8,-815.0915940751712,2.0,3689,0,0.0
UAV,33,1,9,9,-814.9972011237303,-7.0,0,0,0.0
UAV,33,1,10,10,-814.7702815648838,-22.0,282,0,0.0
UAV,4,1,0,0,-815.3768075282333,10.0,0,0,0.0
UAV,4,1,1,1,-814.8077324989777,-22.0,2289,0,0.0
UAV,4,1,2,2,-814.8802774007229,-4.0,3617,0,0.0
UAV,4,1,3,3,-814.9260089093455,-2.0,3515,0,0.0
UAV,4,1,4,4,-814.8175815516861,-14.0,0,0,0.0
UAV,4,1,5,5,-814.7151162621816,-38.0,20,0,0.0
UAV,4,1,6,6,-814.7357985150071,-24.0,38,0,0.0
UAV,4,1,7,7,-814.9339836284098,5.0,0,0,0.0
UAV,24,1,0,0,-815.1266060308916,2.0,0,0,0.0
UAV,24,1,1,1,-815.2771596054155,5.0,0,0,0.0
UAV,24,1,2,2,-814.7405130375589,-32.0,113,0,0.0
UAV,24,1,3,3,-814.705581024707,-51.0,114,0,0.0
UAV,24,1,4,4,-814.8254556662495,-9.0,0,0,0.0
UAV,24,1,5,5,-815.0479273324765,1.0,0,0,0.0
UAV,24,1,6,6,-815.4362477179378,10.0,0,0,0.0
UAV,24,1,7,7,-814.787547137155,-11.0,1002,0,0.0
UAV,24,1,8,8,-814.7795695320161,-20.0,579,0,0.0
UAV,24,1,9,9,-814.9632834998132,-3.0,0,0,0.0
