TestID,Approach,Subject,Run,GD,GDP,HV,GS,CI,UNFR,SP,CS,CSunique
1,OPAM,CCS,1,0.083648,0.083648,0.902899,1.031005,0.022472,0.500000,0.071266,1.000000,0.500000
1,OPAM,CCS,2,0.062960,0.062960,0.902899,0.959793,0.022472,0.500000,0.068146,1.000000,0.500000
1,OPAM,CCS,3,0.074182,0.074182,0.902899,1.044220,0.017045,0.500000,0.048141,1.000000,0.500000
1,OPAM,CCS,4,0.072365,0.072365,0.902899,0.907400,0.022472,0.500000,0.075739,1.000000,0.500000
1,OPAM,CCS,5,0.078729,0.078729,0.902899,1.044220,0.022472,0.500000,0.046047,1.000000,0.500000
1,OPAM,CCS,6,0.090251,0.090251,0.902899,0.931575,0.022472,0.500000,0.077190,1.000000,0.500000
1,OPAM,CCS,7,0.072874,0.072874,0.902899,0.985008,0.022472,0.500000,0.036488,1.000000,0.500000
1,OPAM,CCS,8,0.093664,0.093664,0.902899,1.122267,0.022472,0.500000,0.050732,1.000000,0.500000
1,OPAM,CCS,9,0.092484,0.092484,0.902899,0.596696,0.027778,0.500000,0.139305,1.000000,0.500000
1,OPAM,CCS,10,0.097149,0.097149,0.878624,0.303704,0.002242,0.500000,0.060678,0.617117,0.500000
1,OPAM,CCS,11,0.074679,0.074679,0.878624,0.552000,0.002242,0.500000,0.059584,0.617117,0.500000
1,OPAM,CCS,12,0.097488,0.097488,0.902899,0.854061,0.022472,0.500000,0.084134,1.000000,0.500000
1,OPAM,CCS,13,0.098206,0.098206,0.902899,0.783312,0.022472,0.500000,0.064921,1.000000,0.500000
1,OPAM,CCS,14,0.088042,0.088042,0.902899,1.075766,0.022472,0.500000,0.019861,1.000000,0.500000
1,OPAM,CCS,15,0.061659,0.061659,0.902899,1.108722,0.022472,0.500000,0.027196,1.000000,0.500000
1,OPAM,CCS,16,0.059336,0.059336,0.902899,0.796771,0.017045,0.500000,0.244876,1.000000,0.500000
1,OPAM,CCS,17,0.100373,0.100373,0.902899,1.070305,0.017045,0.500000,0.049722,1.000000,0.500000
1,OPAM,CCS,18,0.061293,0.061293,0.902899,1.036154,0.022472,0.500000,0.055525,1.000000,0.500000
1,OPAM,CCS,19,0.053294,0.053294,0.902899,1.179254,0.022472,0.500000,0.027196,1.000000,0.500000
1,OPAM,CCS,20,0.080307,0.080307,0.902899,0.935848,0.027778,0.500000,0.071253,1.000000,0.500000
1,OPAM,CCS,21,0.092147,0.092147,0.902899,0.904766,0.022472,0.500000,0.032434,1.000000,0.500000
1,OPAM,CCS,22,0.083734,0.083734,0.902899,1.103213,0.017045,0.500000,0.037940,1.000000,0.500000
1,OPAM,CCS,23,0.064235,0.064235,0.902899,0.888209,0.032967,0.500000,0.018579,1.000000,0.500000
1,OPAM,CCS,24,0.118920,0.118920,0.902899,0.772734,0.022472,0.500000,0.073537,1.000000,0.500000
1,OPAM,CCS,25,0.065044,0.065044,0.902899,1.044220,0.022472,0.500000,0.025960,1.000000,0.500000
1,OPAM,CCS,26,0.094944,0.094944,0.878624,0.354167,0.004464,0.500000,0.059717,0.617117,0.500000
1,OPAM,CCS,27,0.066060,0.066060,0.902899,1.217052,0.022472,0.500000,0.016217,1.000000,0.500000
1,OPAM,CCS,28,0.102844,0.102844,0.854348,0.562500,0.004464,0.500000,0.044412,0.617117,0.500000
1,OPAM,CCS,29,0.107274,0.107274,0.902899,0.847836,0.011494,1.000000,0.294151,1.000000,1.000000
1,OPAM,CCS,30,0.085485,0.085485,0.902899,0.930460,0.022472,0.500000,0.036488,1.000000,0.500000
1,OPAM,CCS,31,0.076150,0.076150,0.902899,1.143182,0.022472,0.500000,0.030339,1.000000,0.500000
1,OPAM,CCS,32,0.077685,0.077685,0.878624,0.440589,0.008850,0.500000,0.120430,0.617117,0.500000
1,OPAM,CCS,33,0.097680,0.097680,0.878624,0.294737,0.004464,0.500000,0.085907,0.617117,0.500000
1,OPAM,CCS,34,0.089045,0.089045,0.902899,0.930460,0.022472,0.500000,0.055736,1.000000,0.500000
1,OPAM,CCS,35,0.050148,0.050148,0.902899,1.108722,0.022472,0.500000,0.025960,1.000000,0.500000
1,OPAM,CCS,36,0.059708,0.059708,0.902899,1.075766,0.022472,0.500000,0.032434,1.000000,0.500000
1,OPAM,CCS,37,0.071024,0.071024,0.902899,0.957186,0.022472,0.500000,0.043665,1.000000,0.500000
1,OPAM,CCS,38,0.087280,0.087280,0.902899,0.842957,0.022472,0.500000,0.057075,1.000000,0.500000
1,OPAM,CCS,39,0.081311,0.081311,0.902899,0.813579,0.022472,0.500000,0.109753,1.000000,0.500000
