Variable,Run,TestID,SolutionIndex,SolutionID,Schedulability,Satisfaction,DeadlineMiss,Rank,CrowdDistance
UAV,44,34,3,3,-803.7535072072227,-22.0,70,0,0.0
UAV,44,34,4,4,-804.1424681401642,4.0,0,0,0.0
UAV,44,34,5,5,-803.7202729205537,-31.0,33,0,0.0
UAV,44,34,6,6,-803.9272088890461,-3.0,52,0,0.0
UAV,44,35,0,0,-802.7496497615308,10.0,0,0,0.0
UAV,44,35,1,1,-802.0046996801042,-4.0,0,0,0.0
UAV,44,35,2,2,-801.9817643699209,-20.0,0,0,0.0
UAV,44,35,3,3,-802.035965418368,-22.0,70,0,0.0
UAV,44,35,4,4,-802.3123921870781,4.0,0,0,0.0
UAV,44,35,5,5,-801.9741205056972,-31.0,44,0,0.0
UAV,44,35,6,6,-802.1492015537593,-3.0,50,0,0.0
UAV,44,36,0,0,-803.8694439633058,10.0,0,0,0.0
UAV,44,36,1,1,-803.0488687373106,-4.0,0,0,0.0
UAV,44,36,2,2,-803.0558801499408,-20.0,0,0,0.0
UAV,44,36,3,3,-803.0711803453453,-22.0,84,0,0.0
UAV,44,36,4,4,-803.4425678074692,4.0,0,0,0.0
UAV,44,36,5,5,-802.9740173534474,-31.0,34,0,0.0
UAV,44,36,6,6,-803.2344475620118,-3.0,50,0,0.0
UAV,44,37,0,0,-805.3127610819122,10.0,0,0,0.0
UAV,44,37,1,1,-804.5457256730465,-4.0,0,0,0.0
UAV,44,37,2,2,-804.5463783524783,-20.0,0,0,0.0
UAV,44,37,3,3,-804.5744277770153,-22.0,70,0,0.0
UAV,44,37,4,4,-804.8717971551705,4.0,0,0,0.0
UAV,44,37,5,5,-804.5051969754862,-31.0,37,0,0.0
UAV,44,37,6,6,-804.7052186730865,-3.0,50,0,0.0
UAV,44,38,0,0,-805.4518403017494,10.0,0,0,0.0
UAV,44,38,1,1,-804.6959825240133,-4.0,0,0,0.0
UAV,44,38,2,2,-804.6530875155363,-20.0,0,0,0.0
UAV,44,38,3,3,-804.6283052274281,-22.0,70,0,0.0
UAV,44,38,4,4,-805.002934277619,4.0,0,0,0.0
UAV,44,38,5,5,-804.6064893539406,-31.0,38,0,0.0
UAV,44,38,6,6,-804.8011284874955,-3.0,50,0,0.0
UAV,44,39,0,0,-803.7574656985042,10.0,0,0,0.0
UAV,44,39,1,1,-802.9579343674852,-4.0,0,0,0.0
UAV,44,39,2,2,-802.9390688038104,-20.0,0,0,0.0
