TestID,Approach,Subject,Run,GD,GDP,HV,GS,CI,UNFR,SP,CS,CSunique
1,OPAM,CCS,1,0.032079,0.032079,0.666614,0.763049,0.000000,0.000000,0.142082,0.000000,0.000000
1,OPAM,CCS,2,0.031577,0.031550,0.705642,1.041441,0.000000,0.000000,0.124634,0.000000,0.000000
1,OPAM,CCS,3,0.029751,0.029751,0.583304,0.959918,0.000000,0.000000,0.078360,0.000000,0.000000
1,OPAM,CCS,4,0.025739,0.025727,0.689228,0.684581,0.000000,0.000000,0.144966,0.000000,0.000000
1,OPAM,CCS,5,0.031203,0.031203,0.689367,0.663385,0.015625,0.058824,0.116930,0.088235,0.058824
1,OPAM,CCS,6,0.035349,0.035337,0.652088,0.649378,0.000000,0.000000,0.142287,0.000000,0.000000
1,OPAM,CCS,7,0.034115,0.034088,0.685947,0.778186,0.000000,0.000000,0.086705,0.000000,0.000000
1,OPAM,CCS,8,0.032714,0.032522,0.677003,0.734620,0.000000,0.000000,0.059366,0.000000,0.000000
1,OPAM,CCS,9,0.035402,0.035402,0.620007,0.894732,0.014706,0.058824,0.214415,0.029412,0.058824
1,OPAM,CCS,10,0.021808,0.021808,0.688003,0.871617,0.014286,0.000000,0.077781,0.147059,0.000000
1,OPAM,CCS,11,0.012063,0.012063,0.648416,0.835213,0.000000,0.000000,0.050780,0.000000,0.000000
1,OPAM,CCS,12,0.030697,0.030697,0.682895,0.800571,0.000000,0.000000,0.106313,0.000000,0.000000
1,OPAM,CCS,13,0.036244,0.036244,0.637080,0.811242,0.000000,0.000000,0.082140,0.000000,0.000000
1,OPAM,CCS,14,0.041947,0.041947,0.589898,0.627033,0.014286,0.058824,0.017523,0.117647,0.058824
1,OPAM,CCS,15,0.035686,0.035682,0.589927,0.929555,0.000000,0.000000,0.049160,0.000000,0.000000
1,OPAM,CCS,16,0.030644,0.030641,0.618035,0.790628,0.000000,0.000000,0.092750,0.000000,0.000000
1,OPAM,CCS,17,0.024903,0.024903,0.704563,0.621103,0.014286,0.058824,0.073859,0.029412,0.058824
1,OPAM,CCS,18,0.031785,0.031785,0.671086,0.962648,0.000000,0.000000,0.109129,0.000000,0.000000
1,OPAM,CCS,19,0.034954,0.034954,0.584057,0.886298,0.000000,0.000000,0.042400,0.000000,0.000000
1,OPAM,CCS,20,0.031061,0.031061,0.702115,0.499659,0.014706,0.058824,0.103967,0.029412,0.058824
1,OPAM,CCS,21,0.030968,0.030968,0.675015,0.782310,0.015625,0.058824,0.062507,0.088235,0.058824
1,OPAM,CCS,22,0.023026,0.023026,0.708039,0.649738,0.016667,0.058824,0.050126,0.147059,0.058824
1,OPAM,CCS,23,0.033066,0.033066,0.552487,0.665211,0.064103,0.058824,0.069617,0.205882,0.058824
1,OPAM,CCS,24,0.033726,0.033619,0.669336,0.817427,0.000000,0.000000,0.062010,0.000000,0.000000
1,OPAM,CCS,25,0.035580,0.035580,0.595388,0.847009,0.000000,0.000000,0.062722,0.000000,0.000000
1,OPAM,CCS,26,0.030701,0.030336,0.681879,0.662136,0.016667,0.058824,0.068231,0.147059,0.058824
1,OPAM,CCS,27,0.032751,0.032751,0.625530,0.816537,0.027778,0.117647,0.033392,0.147059,0.117647
1,OPAM,CCS,28,0.018774,0.018774,0.663430,0.579844,0.014286,0.058824,0.068004,0.058824,0.058824
1,OPAM,CCS,29,0.029466,0.029466,0.685698,0.608468,0.027778,0.058824,0.205096,0.323529,0.058824
1,OPAM,CCS,30,0.032501,0.032501,0.698201,0.730546,0.048387,0.117647,0.073561,0.176471,0.117647
1,OPAM,CCS,31,0.028676,0.028676,0.707137,0.609140,0.014286,0.000000,0.041672,0.205882,0.000000
1,OPAM,CCS,32,0.028175,0.028175,0.609252,0.662393,0.000000,0.000000,0.124423,0.000000,0.000000
1,OPAM,CCS,33,0.019747,0.019747,0.704688,0.891167,0.016129,0.058824,0.048215,0.117647,0.058824
1,OPAM,CCS,34,0.026774,0.026774,0.692570,0.932859,0.000000,0.000000,0.110913,0.000000,0.000000
1,OPAM,CCS,35,0.034129,0.034097,0.584732,0.930471,0.000000,0.000000,0.047806,0.000000,0.000000
1,OPAM,CCS,36,0.030715,0.030715,0.588555,0.621048,0.000000,0.000000,0.056221,0.000000,0.000000
1,OPAM,CCS,37,0.029718,0.029709,0.631357,0.588442,0.000000,0.000000,0.060008,0.000000,0.000000
1,OPAM,CCS,38,0.035552,0.035521,0.665267,0.934777,0.014286,0.058824,0.080596,0.088235,0.058824
1,OPAM,CCS,39,0.044265,0.044265,0.662436,0.690643,0.000000,0.000000,0.209922,0.000000,0.000000
1,OPAM,CCS,40,0.027242,0.027242,0.616430,1.201749,0.000000,0.000000,0.163179,0.000000,0.000000
1,OPAM,CCS,41,0.038089,0.038089,0.678864,0.772914,0.014286,0.058824,0.115490,0.058824,0.058824
1,OPAM,CCS,42,0.031081,0.031081,0.691103,0.959826,0.000000,0.000000,0.120404,0.000000,0.000000
1,OPAM,CCS,43,0.029916,0.029916,0.670063,1.066183,0.000000,0.000000,0.057227,0.000000,0.000000
1,OPAM,CCS,44,0.028393,0.028070,0.645717,0.678746,0.014706,0.058824,0.188746,0.029412,0.058824
1,OPAM,CCS,45,0.021996,0.021996,0.631630,0.701097,0.000000,0.000000,0.035996,0.000000,0.000000
1,OPAM,CCS,46,0.030366,0.030366,0.685608,0.673458,0.000000,0.000000,0.106323,0.000000,0.000000
1,OPAM,CCS,47,0.031095,0.031095,0.556564,0.907695,0.000000,0.000000,0.021295,0.000000,0.000000
1,OPAM,CCS,48,0.026661,0.026661,0.668398,0.989800,0.000000,0.000000,0.009007,0.000000,0.000000
1,OPAM,CCS,49,0.018852,0.018702,0.711464,0.892445,0.027778,0.058824,0.071749,0.088235,0.058824
1,OPAM,CCS,50,0.029541,0.029541,0.634170,0.828191,0.000000,0.000000,0.068403,0.000000,0.000000
1,RS,CCS,1,0.028818,0.028818,0.666765,0.429337,0.000000,0.000000,0.034966,0.000000,0.000000
1,RS,CCS,2,0.058675,0.058675,0.639649,0.590112,0.000000,0.000000,0.262289,0.000000,0.000000
1,RS,CCS,3,0.073937,0.073937,0.646237,0.572890,0.000000,0.000000,0.163868,0.000000,0.000000
1,RS,CCS,4,0.051370,0.051370,0.555769,0.650670,0.000000,0.000000,0.279193,0.000000,0.000000
1,RS,CCS,5,0.038252,0.038252,0.691653,0.621952,0.000000,0.000000,0.103689,0.000000,0.000000
1,RS,CCS,6,0.033094,0.033094,0.626297,0.693477,0.000000,0.000000,0.100113,0.000000,0.000000
1,RS,CCS,7,0.064642,0.064595,0.556685,0.779454,0.000000,0.000000,0.124646,0.000000,0.000000
1,RS,CCS,8,0.040190,0.040190,0.581808,0.632671,0.000000,0.000000,0.089381,0.000000,0.000000
1,RS,CCS,9,0.042846,0.042846,0.611665,0.722919,0.000000,0.000000,0.083386,0.000000,0.000000
1,RS,CCS,10,0.046356,0.046356,0.685087,0.348364,0.014706,0.058824,0.107290,0.029412,0.058824
1,RS,CCS,11,0.040363,0.040363,0.564476,0.603035,0.000000,0.000000,0.094522,0.000000,0.000000
1,RS,CCS,12,0.047215,0.047215,0.547684,0.689427,0.000000,0.000000,0.041397,0.000000,0.000000
1,RS,CCS,13,0.056443,0.056443,0.643158,0.357129,0.000000,0.000000,0.053004,0.000000,0.000000
1,RS,CCS,14,0.032866,0.032866,0.641850,0.765967,0.000000,0.000000,0.166226,0.000000,0.000000
1,RS,CCS,15,0.039276,0.039276,0.644244,0.632538,0.015152,0.058824,0.087693,0.058824,0.058824
1,RS,CCS,16,0.050795,0.050772,0.667207,0.508700,0.014706,0.058824,0.110695,0.029412,0.058824
1,RS,CCS,17,0.072866,0.072791,0.565751,0.622987,0.000000,0.000000,0.072949,0.000000,0.000000
1,RS,CCS,18,0.073962,0.073962,0.627234,0.509389,0.000000,0.000000,0.144764,0.000000,0.000000
1,RS,CCS,19,0.027774,0.026986,0.659770,0.590369,0.000000,0.000000,0.050545,0.000000,0.000000
1,RS,CCS,20,0.062419,0.062419,0.666199,0.356862,0.000000,0.000000,0.091797,0.000000,0.000000
1,RS,CCS,21,0.047384,0.047384,0.630512,0.500513,0.000000,0.000000,0.188238,0.000000,0.000000
1,RS,CCS,22,0.069395,0.069395,0.548800,0.549829,0.014286,0.000000,0.101740,0.029412,0.000000
1,RS,CCS,23,0.053966,0.053102,0.522198,0.721824,0.000000,0.000000,0.405944,0.000000,0.000000
1,RS,CCS,24,0.036735,0.036735,0.652118,0.719568,0.000000,0.000000,0.182434,0.000000,0.000000
1,RS,CCS,25,0.043828,0.043828,0.578173,0.620477,0.000000,0.000000,0.048851,0.000000,0.000000
1,RS,CCS,26,0.088264,0.088264,0.513028,0.775562,0.000000,0.000000,0.128256,0.000000,0.000000
1,RS,CCS,27,0.064426,0.064426,0.609256,0.380811,0.000000,0.000000,0.136832,0.000000,0.000000
1,RS,CCS,28,0.114300,0.114300,0.529321,0.743579,0.000000,0.000000,0.166700,0.000000,0.000000
1,RS,CCS,29,0.059315,0.059315,0.617251,0.654098,0.000000,0.000000,0.084185,0.000000,0.000000
1,RS,CCS,30,0.117422,0.117422,0.451159,0.545745,0.000000,0.000000,0.048222,0.000000,0.000000
1,RS,CCS,31,0.039018,0.039018,0.636556,0.345374,0.000000,0.000000,0.086798,0.000000,0.000000
1,RS,CCS,32,0.051914,0.051914,0.666555,0.537992,0.000000,0.000000,0.094564,0.000000,0.000000
1,RS,CCS,33,0.037027,0.036931,0.651683,0.614494,0.000000,0.000000,0.092556,0.000000,0.000000
1,RS,CCS,34,0.062507,0.062507,0.622734,0.661435,0.000000,0.000000,0.260413,0.000000,0.000000
1,RS,CCS,35,0.050587,0.050587,0.586482,0.555523,0.000000,0.000000,0.074879,0.000000,0.000000
1,RS,CCS,36,0.054149,0.054149,0.581671,0.276422,0.000000,0.000000,0.058402,0.000000,0.000000
1,RS,CCS,37,0.076271,0.076271,0.619820,0.483301,0.000000,0.000000,0.126473,0.000000,0.000000
1,RS,CCS,38,0.080053,0.080053,0.563757,0.737720,0.000000,0.000000,0.305138,0.000000,0.000000
1,RS,CCS,39,0.041283,0.041283,0.637538,0.656396,0.000000,0.000000,0.114371,0.000000,0.000000
1,RS,CCS,40,0.061954,0.061839,0.601007,0.548558,0.000000,0.000000,0.124212,0.000000,0.000000
1,RS,CCS,41,0.056267,0.056267,0.560562,0.728695,0.000000,0.000000,0.183936,0.000000,0.000000
1,RS,CCS,42,0.049560,0.049365,0.602870,0.611074,0.000000,0.000000,0.081664,0.000000,0.000000
1,RS,CCS,43,0.048194,0.048194,0.623715,0.433613,0.000000,0.000000,0.063350,0.000000,0.000000
1,RS,CCS,44,0.033586,0.033586,0.592578,0.664962,0.000000,0.000000,0.101284,0.000000,0.000000
1,RS,CCS,45,0.028355,0.028258,0.648833,0.786189,0.000000,0.000000,0.132586,0.000000,0.000000
1,RS,CCS,46,0.022300,0.022300,0.638588,0.723164,0.000000,0.000000,0.080945,0.000000,0.000000
1,RS,CCS,47,0.064061,0.064061,0.527323,0.804012,0.000000,0.000000,0.268900,0.000000,0.000000
1,RS,CCS,48,0.067952,0.067952,0.560210,0.471628,0.000000,0.000000,0.097481,0.000000,0.000000
1,RS,CCS,49,0.078496,0.078496,0.537473,0.499744,0.000000,0.000000,0.039717,0.000000,0.000000
1,RS,CCS,50,0.047853,0.047853,0.649348,0.518941,0.014286,0.058824,0.109822,0.029412,0.058824
1,OPAM,ESAIL,1,0.000223,0.000223,0.999777,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1,OPAM,ESAIL,2,0.000151,0.000151,0.999787,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1,OPAM,ESAIL,3,0.000218,0.000218,0.999782,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1,OPAM,ESAIL,4,0.000106,0.000106,0.999787,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1,OPAM,ESAIL,5,0.000123,0.000123,0.999786,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1,OPAM,ESAIL,6,0.000212,0.000212,0.999788,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1,OPAM,ESAIL,7,0.000074,0.000074,0.999789,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1,OPAM,ESAIL,8,0.000283,0.000283,0.999717,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1,OPAM,ESAIL,9,0.000211,0.000211,0.999789,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1,OPAM,ESAIL,10,0.000216,0.000216,0.999784,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1,OPAM,ESAIL,11,0.000211,0.000211,0.999789,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1,OPAM,ESAIL,12,0.000149,0.000149,0.999789,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1,OPAM,ESAIL,13,0.000214,0.000214,0.999786,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1,OPAM,ESAIL,14,0.000211,0.000211,0.999789,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1,OPAM,ESAIL,15,0.000150,0.000150,0.999787,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1,OPAM,ESAIL,16,0.000149,0.000149,0.999790,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1,OPAM,ESAIL,17,0.000149,0.000149,0.999789,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1,OPAM,ESAIL,18,0.000108,0.000108,0.999784,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1,OPAM,ESAIL,19,0.000086,0.000086,0.999789,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1,OPAM,ESAIL,20,0.000216,0.000216,0.999784,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1,OPAM,ESAIL,21,0.000151,0.000151,0.999786,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1,OPAM,ESAIL,22,0.000068,0.000068,0.999784,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1,OPAM,ESAIL,23,0.000909,0.000909,0.997968,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1,OPAM,ESAIL,24,0.000123,0.000123,0.999787,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1,OPAM,ESAIL,25,0.000095,0.000095,0.999788,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1,OPAM,ESAIL,26,0.000000,0.000000,1.000000,1.000000,0.500000,1.000000,0.000000,1.000000,1.000000
1,OPAM,ESAIL,27,0.000094,0.000094,0.999789,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1,OPAM,ESAIL,28,0.000211,0.000211,0.999789,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1,OPAM,ESAIL,29,0.000156,0.000156,0.999779,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1,OPAM,ESAIL,30,0.000154,0.000154,0.999782,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1,OPAM,ESAIL,31,0.000125,0.000125,0.999784,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1,OPAM,ESAIL,32,0.000123,0.000123,0.999787,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1,OPAM,ESAIL,33,0.000067,0.000067,0.999789,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1,OPAM,ESAIL,34,0.149512,0.149512,0.999751,0.166840,0.000000,0.000000,0.158906,0.000000,0.000000
1,OPAM,ESAIL,35,0.000125,0.000125,0.999783,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1,OPAM,ESAIL,36,0.000081,0.000081,0.999772,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1,OPAM,ESAIL,37,0.000121,0.000121,0.999790,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1,OPAM,ESAIL,38,0.184615,0.184615,0.999753,0.000107,0.000000,0.000000,0.412816,0.000000,0.000000
1,OPAM,ESAIL,39,0.000106,0.000106,0.999788,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1,OPAM,ESAIL,40,0.000066,0.000066,0.999790,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1,OPAM,ESAIL,41,0.002032,0.002032,0.997968,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1,OPAM,ESAIL,42,0.000245,0.000245,0.999755,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1,OPAM,ESAIL,43,0.000150,0.000150,0.999788,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1,OPAM,ESAIL,44,0.000067,0.000067,0.999789,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1,OPAM,ESAIL,45,0.000249,0.000249,0.999751,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1,OPAM,ESAIL,46,0.000105,0.000105,0.999789,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1,OPAM,ESAIL,47,0.000128,0.000128,0.999778,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1,OPAM,ESAIL,48,0.000212,0.000212,0.999788,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1,OPAM,ESAIL,49,0.000679,0.000679,0.997964,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1,OPAM,ESAIL,50,0.333333,0.333333,0.999671,0.000219,0.000000,0.000000,0.577414,0.000000,0.000000
1,RS,ESAIL,1,1.000000,1.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1,RS,ESAIL,2,1.000000,1.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1,RS,ESAIL,3,1.000000,1.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1,RS,ESAIL,4,1.000000,1.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1,RS,ESAIL,5,1.000000,1.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1,RS,ESAIL,6,1.000000,1.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1,RS,ESAIL,7,1.000000,1.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1,RS,ESAIL,8,1.000000,1.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1,RS,ESAIL,9,1.000000,1.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1,RS,ESAIL,10,1.000000,1.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1,RS,ESAIL,11,1.000000,1.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1,RS,ESAIL,12,1.000000,1.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1,RS,ESAIL,13,1.000000,1.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1,RS,ESAIL,14,1.000000,1.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1,RS,ESAIL,15,1.000000,1.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1,RS,ESAIL,16,1.000000,1.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000
