Variable,Index,Run,Cycle,Iteration,Distance,SolutionIndex,SolutionID,Schedulability,Satisfaction,DeadlineMiss,Rank,CrowdingDistance
CCS,0,6,1000,2,2.392900e+01,5,7334,-2.390363e+01,-10.0,1,0,0.4959897750095249
CCS,0,6,1000,2,2.392900e+01,6,3137,-2.390810e+01,-7.0,3,0,0.39936736648590787
CCS,0,6,1000,2,2.392900e+01,7,3485,-2.390892e+01,-2.0,3,0,0.28560258071413747
CCS,0,6,1000,2,2.392900e+01,8,2377,-2.390834e+01,-5.0,2,0,0.27593132380297525
CCS,0,6,1000,2,2.392900e+01,9,4001,-2.390946e+01,0.0,3,0,0.11723763497539356
CCS,0,30,0,0,2.429894e+01,8,1,-2.396809e+01,-21.0,0,3,Infinity
CCS,0,30,1000,2,2.390795e+01,0,2648,-2.390350e+01,-17.0,1,0,Infinity
CCS,0,30,1000,2,2.390795e+01,1,1423,-2.392292e+01,6.0,4,0,Infinity
CCS,0,30,1000,2,2.390795e+01,2,2338,-2.390946e+01,1.0,3,0,0.9782767477536076
CCS,0,30,1000,2,2.390795e+01,3,5591,-2.392242e+01,2.0,4,0,0.8415737844787596
CCS,0,30,1000,2,2.390795e+01,4,8667,-2.390363e+01,-11.0,1,0,0.446127559307144
CCS,0,30,1000,2,2.390795e+01,5,6282,-2.390849e+01,-4.0,2,0,0.3820666346019601
CCS,0,30,1000,2,2.390795e+01,6,4332,-2.390625e+01,-10.0,2,0,0.3107958524483989
CCS,0,30,1000,2,2.390795e+01,7,842,-2.390713e+01,-8.0,2,0,0.2613717801887366
CCS,0,30,1000,2,2.390795e+01,8,5056,-2.390795e+01,-6.0,2,0,0.2439654583710631
CCS,0,30,1000,2,2.390795e+01,9,2747,-2.392242e+01,2.0,4,0,0.06886024142339978
CCS,0,8,0,0,2.446726e+01,8,1,-2.396809e+01,-21.0,0,2,Infinity
CCS,0,8,1000,2,2.390810e+01,0,5572,-2.390946e+01,1.0,3,0,0.9913854555258863
CCS,0,8,1000,2,2.390810e+01,1,4367,-2.390308e+01,-15.0,1,0,Infinity
CCS,0,8,1000,2,2.390810e+01,2,4259,-2.390713e+01,-10.0,2,0,0.45598900673685794
CCS,0,8,1000,2,2.390810e+01,3,3814,-2.392292e+01,6.0,4,0,Infinity
CCS,0,8,1000,2,2.390810e+01,4,3091,-2.390472e+01,-12.0,1,0,0.44255173792648106
CCS,0,8,1000,2,2.390810e+01,5,2826,-2.390810e+01,-6.0,3,0,0.5660628065476325
CCS,0,8,1000,2,2.390810e+01,6,2008,-2.390892e+01,0.0,3,0,0.4018949631130725
CCS,0,37,0,0,2.400594e+01,6,1,-2.396809e+01,-21.0,0,2,Infinity
