Variable,Index,Run,Total,Search,P1,P2,Ex,InitHeap,UsedHeap,CommitHeap,MaxHeap,MaxNonHeap
9,9,23, 7187.114000,2455.993000,1273.701000,2330.600000,1126.820000, 4096.000000,1004.000000,3925.500000,18204.500000,13.400000
9,9,25, 7582.648000,2525.763000,1319.024000,2401.741000,1336.120000, 4096.000000,1005.700000,3925.500000,18204.500000,13.400000
9,9,21, 6962.324000,2366.514000,1338.475000,2448.636000,808.699000, 4096.000000,996.100000,3925.500000,18204.500000,13.300000
9,9,34, 6080.884000,2309.902000,1076.940000,1972.940000,721.102000, 4096.000000,1015.200000,3925.500000,18204.500000,13.200000
9,9,8, 7436.557000,2682.292000,1365.223000,2420.756000,968.286000, 4096.000000,996.000000,3925.500000,18204.500000,13.300000
9,9,29, 6115.410000,2141.494000,1048.275000,1920.090000,1005.551000, 4096.000000,986.400000,3925.500000,18204.500000,13.200000
9,9,20, 5688.385000,2047.336000,1068.154000,1950.029000,622.866000, 4096.000000,1005.600000,3925.500000,18204.500000,13.200000
9,9,3, 8126.145000,2835.941000,1344.225000,2465.497000,1480.482000, 4096.000000,1016.200000,3925.500000,18204.500000,13.400000
9,9,9, 7555.851000,2791.036000,1344.628000,2381.456000,1038.731000, 4096.000000,1006.200000,3925.500000,18204.500000,13.200000
9,9,37, 6504.161000,2057.544000,1251.233000,2288.991000,906.393000, 4096.000000,1006.800000,3925.500000,18204.500000,13.200000
9,9,38, 6000.752000,2102.705000,1076.965000,1959.190000,861.892000, 4096.000000,1008.000000,3925.500000,18204.500000,13.200000
9,9,17, 7361.379000,2718.957000,1326.042000,2343.678000,972.702000, 4096.000000,1005.500000,3925.500000,18204.500000,13.200000
9,9,18, 7450.740000,2708.935000,1376.040000,2459.825000,905.940000, 4096.000000,1027.100000,3925.500000,18204.500000,13.300000
9,9,5, 6953.179000,2074.354000,1348.532000,2457.847000,1072.446000, 4096.000000,996.100000,3925.500000,18204.500000,13.300000
9,9,2, 6914.914000,2412.834000,1320.917000,2416.303000,764.860000, 4096.000000,995.800000,3925.500000,18204.500000,13.100000
9,9,35, 5951.760000,2087.532000,1063.301000,1950.095000,850.832000, 4096.000000,1007.400000,3925.500000,18204.500000,13.300000
9,9,26, 7167.658000,2401.334000,1329.281000,2428.868000,1008.175000, 4096.000000,1007.500000,3925.500000,18204.500000,13.300000
9,9,39, 6335.586000,2320.044000,1096.098000,2014.237000,905.207000, 4096.000000,984.800000,3925.500000,18204.500000,13.200000
9,9,1, 6920.265000,2358.065000,1322.019000,2423.042000,817.139000, 4096.000000,1005.900000,3925.500000,18204.500000,13.200000
9,9,32, 6604.772000,2357.665000,1206.829000,2212.721000,827.557000, 4096.000000,1017.700000,3925.500000,18204.500000,13.200000
9,9,16, 8191.184000,3309.923000,1409.076000,2525.879000,946.306000, 4096.000000,1005.800000,3925.500000,18204.500000,13.100000
9,9,42, 7005.434000,2430.088000,1276.691000,2356.043000,942.612000, 4096.000000,1016.300000,3925.500000,18204.500000,13.200000
9,9,13, 7167.502000,2453.338000,1313.225000,2396.200000,1004.739000, 4096.000000,996.400000,3925.500000,18204.500000,13.200000
9,9,14, 7263.709000,2444.977000,1327.792000,2418.289000,1072.651000, 4096.000000,996.100000,3925.500000,18204.500000,13.300000
9,8,44, 5603.433000,1314.874000,1088.721000,1979.323000,1220.515000, 4096.000000,699.600000,3925.500000,18204.500000,13.100000
