Variable,Index,Run,Cycle,Iteration,Distance,SolutionIndex,SolutionID,Schedulability,Satisfaction,DeadlineMiss,Rank,CrowdingDistance
15,9,15,0,0,3.343567e+02,0,1,-3.329165e+02,-52.0,0,0,Infinity
15,9,15,1000,2,3.299879e+02,0,6521,-1.148715e+03,21.0,638,0,Infinity
15,9,15,1000,2,3.299879e+02,1,3081,-3.294754e+02,-41.0,0,0,Infinity
15,9,15,1000,2,3.299879e+02,2,3353,-8.857684e+02,8.0,403,0,0.49429879019606865
15,9,15,1000,2,3.299879e+02,3,9719,-3.327741e+02,-23.0,0,0,0.40883809523552544
15,9,15,1000,2,3.299879e+02,4,6203,-6.233498e+02,7.0,385,0,0.38483596707186424
15,9,15,1000,2,3.299879e+02,5,7974,-9.358041e+02,14.0,510,0,0.35666240062231946
15,9,15,1000,2,3.299879e+02,6,9994,-5.350731e+02,3.0,173,0,0.32391765150259916
15,9,15,1000,2,3.299879e+02,7,9937,-5.033326e+02,-4.0,237,0,0.30417911824684635
15,9,15,1000,2,3.299879e+02,8,10000,-4.444401e+02,-9.0,201,0,0.30155202391590996
15,9,15,1000,2,3.299879e+02,9,6971,-3.294966e+02,-39.0,0,0,0.29434911221005683
15,9,41,0,0,3.343567e+02,0,1,-3.329165e+02,-52.0,0,0,Infinity
15,9,41,1000,2,3.300439e+02,0,9712,-3.294965e+02,-40.0,0,0,Infinity
15,9,41,1000,2,3.300439e+02,1,8661,-1.148714e+03,21.0,638,0,Infinity
15,9,41,1000,2,3.300439e+02,2,4302,-1.148714e+03,21.0,638,0,Infinity
15,9,41,1000,2,3.300439e+02,3,9975,-3.328119e+02,-26.0,0,0,0.5065496639602898
15,9,41,1000,2,3.300439e+02,4,9798,-3.550068e+02,-11.0,63,0,0.4828711240056697
15,9,41,1000,2,3.300439e+02,5,9985,-4.866521e+02,-8.0,202,0,0.4370695080169307
15,9,41,1000,2,3.300439e+02,6,6424,-6.233493e+02,7.0,385,0,0.4352701733688161
15,9,41,1000,2,3.300439e+02,7,9920,-5.653341e+02,0.0,344,0,0.4127646864932213
15,9,41,1000,2,3.300439e+02,8,2894,-8.859217e+02,8.0,403,0,0.35456617639431237
15,9,41,1000,2,3.300439e+02,9,5365,-9.358035e+02,14.0,510,0,0.34186230387735433
15,9,48,0,0,3.343567e+02,0,1,-3.329165e+02,-52.0,0,0,Infinity
15,9,48,1000,2,3.303098e+02,0,9631,-3.297628e+02,-40.0,0,0,Infinity
15,9,48,1000,2,3.303098e+02,1,9632,-1.148714e+03,21.0,638,0,Infinity
15,9,48,1000,2,3.303098e+02,2,9116,-1.148714e+03,21.0,638,0,Infinity
15,9,48,1000,2,3.303098e+02,3,8527,-4.369175e+02,-3.0,90,0,0.5270557600127191
15,9,48,1000,2,3.303098e+02,4,4024,-8.859217e+02,8.0,403,0,0.4962837973164443
15,9,48,1000,2,3.303098e+02,5,8579,-6.233493e+02,7.0,385,0,0.4742272786580972
15,9,48,1000,2,3.303098e+02,6,9970,-3.454453e+02,-15.0,0,0,0.4365375805019499
15,9,48,1000,2,3.303098e+02,7,9517,-3.344976e+02,-22.0,0,0,0.4289854972414135
15,9,48,1000,2,3.303098e+02,8,8835,-9.358035e+02,14.0,510,0,0.35834026395827806
15,9,48,1000,2,3.303098e+02,9,8059,-5.354205e+02,3.0,173,0,0.2543679062197888
15,9,12,0,0,3.343567e+02,0,1,-3.329165e+02,-52.0,0,0,Infinity
15,9,12,1000,2,3.298924e+02,0,9393,-1.132006e+03,21.0,637,0,Infinity
15,9,12,1000,2,3.298924e+02,1,8432,-3.293448e+02,-40.0,0,0,Infinity
15,9,12,1000,2,3.298924e+02,2,9243,-9.190955e+02,14.0,509,0,0.540516168790967
15,9,12,1000,2,3.298924e+02,3,6115,-8.692137e+02,8.0,402,0,0.5040269087358602
15,9,12,1000,2,3.298924e+02,4,9757,-3.381950e+02,-24.0,39,0,0.38045044522891125
15,9,12,1000,2,3.298924e+02,5,9163,-6.066413e+02,7.0,384,0,0.35991415225188494
15,9,12,1000,2,3.298924e+02,6,9910,-4.949733e+02,-3.0,144,0,0.333578993356253
15,9,12,1000,2,3.298924e+02,7,9559,-3.483670e+02,-11.0,31,0,0.3218299250941235
15,9,12,1000,2,3.298924e+02,8,9259,-4.588115e+02,-7.0,280,0,0.31379778029519384
15,9,12,1000,2,3.298924e+02,9,9823,-5.686618e+02,5.0,277,0,0.3030565413300733
15,9,6,0,0,3.343567e+02,0,1,-3.329165e+02,-52.0,0,0,Infinity
15,9,6,1000,2,3.306204e+02,0,9521,-3.296739e+02,-46.0,0,0,Infinity
15,9,6,1000,2,3.306204e+02,1,1063,-1.132347e+03,21.0,637,0,Infinity
15,9,6,1000,2,3.306204e+02,2,1323,-6.186597e+02,7.0,395,0,0.5207819186647197
15,9,6,1000,2,3.306204e+02,3,990,-8.719853e+02,12.0,402,0,0.49958741456941014
15,9,6,1000,2,3.306204e+02,4,8902,-9.358037e+02,14.0,510,0,0.4586965099335612
15,9,6,1000,2,3.306204e+02,5,9890,-4.364773e+02,-5.0,68,0,0.42642510314616416
15,9,6,1000,2,3.306204e+02,6,8987,-3.461042e+02,-11.0,3,0,0.289530187925888
15,9,6,1000,2,3.306204e+02,7,9470,-3.318197e+02,-28.0,0,0,0.28648701092326917
15,9,6,1000,2,3.306204e+02,8,9940,-5.206614e+02,3.0,172,0,0.2755215976669668
15,9,6,1000,2,3.306204e+02,9,9790,-3.358614e+02,-16.0,0,0,0.2563705081407696
15,9,49,0,0,3.343567e+02,0,1,-3.329165e+02,-52.0,0,0,Infinity
15,9,49,1000,2,3.301348e+02,0,7124,-1.148714e+03,21.0,638,0,Infinity
15,9,49,1000,2,3.301348e+02,1,5573,-1.148714e+03,21.0,638,0,Infinity
15,9,49,1000,2,3.301348e+02,2,400,-3.294009e+02,-43.0,0,0,Infinity
